subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-023,0.5219951073321195,19,49,19,0.5326633165829145,0.5129865003552538,0.5403753026634383,0.5336868686868687,0.06723451438939576
sub-024,0.5243416760171611,92,100,92,0.48,0.4781212364512244,0.47970779220779225,0.48,-0.040000000000000036
sub-025,0.5289957609618486,10,40,10,0.505,0.35275080906148865,0.5846023688663282,0.505,0.010000000000000009
sub-026,0.511206601762708,25,55,25,0.5175879396984925,0.4776902887139107,0.5231601731601732,0.5162121212121212,0.03251291400790024
sub-027,0.5137030804185786,7,37,7,0.5,0.45054945054945056,0.5,0.5,0.0
sub-028,0.518036079949723,21,51,21,0.58,0.5642701525054467,0.593501636278635,0.5800000000000001,0.16000000000000003
sub-029,0.5154969575764226,70,100,70,0.455,0.4476957766461453,0.4524865378523915,0.45499999999999996,-0.09000000000000008
sub-030,0.49496767793138763,24,54,24,0.54,0.53995399539954,0.540016006402561,0.54,0.07999999999999996
sub-031,0.5139980559922239,58,88,58,0.455,0.4546591619762351,0.4548872180451128,0.45499999999999996,-0.09000000000000008
sub-032,0.5049683179723502,19,49,19,0.425,0.41587301587301584,0.42000000000000004,0.42500000000000004,-0.1499999999999999
sub-033,0.53401397356807,62,92,62,0.51,0.5068438003220612,0.5102627257799671,0.51,0.020000000000000018
sub-034,0.508692933083177,6,36,6,0.51,0.43704044117647056,0.5207641196013288,0.51,0.020000000000000018
sub-035,0.5150495615323629,45,75,45,0.47,0.467390212038991,0.4694002447980416,0.47000000000000003,-0.06000000000000005
sub-036,0.5079035490956227,32,62,32,0.495,0.4705250190034337,0.4938657833394675,0.495,-0.010000000000000009
sub-037,0.5105307284750628,58,88,58,0.505,0.494369110549299,0.5054591112566874,0.505,0.010000000000000009
sub-038,0.5026042723118143,15,45,15,0.505,0.5043928812795675,0.5050246206411415,0.505,0.010000000000000009
sub-039,0.5049029609803521,44,74,44,0.44,0.43434343434343436,0.4375,0.44000000000000006,-0.1200000000000001
sub-040,0.498999498999499,6,36,6,0.52,0.5141208624354692,0.5210172341319883,0.52,0.040000000000000036
sub-041,0.5079955719601477,53,83,53,0.56,0.5571658615136876,0.5615763546798029,0.56,0.12
sub-042,0.5256010304666224,64,94,64,0.48,0.4747474747474747,0.47916666666666663,0.48,-0.040000000000000036
sub-043,0.5305488574520114,62,92,62,0.595,0.5904850982077403,0.5993827806255885,0.595,0.18999999999999995
sub-044,0.5309080579793639,69,99,69,0.475,0.4666666666666667,0.47333333333333333,0.475,-0.050000000000000044
sub-045,0.5044721265571188,54,84,54,0.495,0.49346773991323756,0.49493875898370276,0.495,-0.010000000000000009
sub-046,0.5062105567920028,4,34,4,0.495,0.3311036789297659,0.24874371859296482,0.495,-0.010000000000000009
sub-047,0.5227531572438016,87,100,87,0.52,0.5192307692307692,0.5201288244766505,0.52,0.040000000000000036
sub-048,0.5083908067577472,32,62,32,0.53,0.529811924769908,0.5300480769230769,0.53,0.06000000000000005
sub-049,0.5026842778868038,6,36,6,0.605,0.5839368005266623,0.6316614420062696,0.605,0.20999999999999996
sub-050,0.5132669977155763,63,93,63,0.54,0.5398159263705482,0.5400641025641025,0.54,0.07999999999999996
sub-051,0.5139866483973697,51,81,51,0.485,0.48498712467811694,0.484998499849985,0.485,-0.030000000000000027
