subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-018,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.5333729607885747,0.515,0.5149878746968675,0.515001500150015,,0.030000000000000027,True,
sub-019,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5268107242897159,0.545,0.5447154471544715,0.5451127819548872,,0.08999999999999997,True,
sub-020,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5224129597619166,0.525,0.5249881247031176,0.525002500250025,,0.050000000000000044,True,
sub-021,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5214941383031941,0.54,0.5398159263705482,0.5400641025641025,,0.07999999999999996,True,
sub-022,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.517999517999518,0.52,0.5198079231692677,0.5200320512820513,,0.040000000000000036,True,
sub-023,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.5178437813851688,0.49748743718592964,0.49461600975213327,0.4970588235294118,,-0.005761649651268463,True,
sub-024,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.5390130825684629,0.475,0.4749868746718668,0.47499749974997496,,-0.050000000000000044,True,
sub-025,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5123974815705001,0.475,0.4748818484158936,0.4749774797317586,,-0.050000000000000044,True,
sub-026,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.516999516999517,0.5175879396984925,0.5169902912621359,0.5174984783931832,,0.03485904819642316,True,
sub-027,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5219995219995219,0.49,0.49,0.49,,-0.020000000000000018,True,
sub-028,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5347748310182128,0.53,0.5292467948717949,0.5301932367149759,,0.06000000000000005,True,
sub-029,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5254970343564647,0.46,0.45978391356542614,0.45993589743589747,,-0.08000000000000007,True,
sub-030,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.51999807999232,0.55,0.54995499549955,0.5500200080032013,,0.09999999999999998,True,
sub-031,"{""C"": 0.20691380811147894, ""gamma"": ""scale""}",0.5204730266077466,0.525,0.5248931009477132,0.5250225202682415,,0.050000000000000044,True,
sub-032,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.5209693420378905,0.505,0.5046904315196998,0.5050125313283208,,0.010000000000000009,True,
sub-033,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5249315901489815,0.59,0.5893429487179487,0.5905797101449275,,0.18000000000000005,True,
sub-034,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.519022750324009,0.555,0.554899852466805,0.5550495445901311,,0.10999999999999999,True,
sub-035,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5234941628034944,0.52,0.5195676108497648,0.5200722601364913,,0.040000000000000036,True,
sub-036,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5163983227473576,0.46,0.45994599459945995,0.45998399359743897,,-0.08000000000000007,True,
sub-037,"{""C"": 69.51927961775604, ""gamma"": ""scale""}",0.5324016874547873,0.495,0.49498737468436715,0.49499949994999504,,-0.010000000000000009,True,
sub-038,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.5119921918750701,0.495,0.4928573221862369,0.49491404740107825,,-0.010000000000000009,True,
sub-039,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.513941186883613,0.51,0.5095586027424682,0.5100361300682457,,0.020000000000000018,True,
sub-040,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.50448996592181,0.49,0.48994899489948995,0.4899959983993597,,-0.020000000000000018,True,
sub-041,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5304942485545447,0.49,0.4895405865278751,0.48996386993175434,,-0.020000000000000018,True,
sub-042,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.5263009279649773,0.505,0.5048885999349854,0.5050045040536483,,0.010000000000000009,True,
sub-043,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.527498936872608,0.55,0.5498199279711885,0.5500801282051282,,0.09999999999999998,True,
sub-044,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5188262962929617,0.535,0.5347091932457786,0.5350877192982456,,0.06999999999999995,True,
sub-045,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.521827379684066,0.545,0.544897601960441,0.5450405364828346,,0.08999999999999997,True,
sub-046,"{""C"": 69.51927961775604, ""gamma"": ""scale""}",0.5214252226910454,0.565,0.5649021029731689,0.5650585526974277,,0.13,True,
sub-047,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.5113826096719737,0.53,0.5295766189570613,0.530108390204737,,0.06000000000000005,True,
sub-048,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.518436313202421,0.495,0.49498737468436715,0.49499949994999504,,-0.010000000000000009,True,
sub-049,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5159690220174091,0.485,0.47232254924562617,0.48340524394291406,,-0.030000000000000027,True,
sub-050,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.534438429482299,0.51,0.5075871771681237,0.5101999184006528,,0.020000000000000018,True,
sub-051,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5159302939623306,0.555,0.554899852466805,0.5550495445901311,,0.10999999999999999,True,
