subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-018,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8214946002116563,0.62,0.6199619961996199,0.6200480192076832,,0.24,True,
sub-019,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.7969835556680092,0.745,0.7439180537772088,0.7492116773471671,,0.49,True,
sub-020,"{""C"": 100.0, ""gamma"": ""auto""}",0.8054987843674023,0.885,0.8849741191768148,0.8853468121309178,,0.77,True,
sub-021,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8014916130206502,0.91,0.91,0.91,,0.8200000000000001,True,
sub-022,"{""C"": 100.0, ""gamma"": ""auto""}",0.8174835278883918,0.65,0.6491228070175439,0.6515151515151515,,0.30000000000000004,True,
sub-023,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.8104703859978122,0.8693467336683417,0.8693170337441907,0.8695168789165151,,0.7386604707546217,True,
sub-024,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7974574154215923,0.97,0.9699729756781104,0.9716981132075472,,0.94,True,
sub-025,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8134428668779814,0.905,0.9049405878674172,0.9060150375939849,,0.81,True,
sub-026,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.7934883837215843,0.8793969849246231,0.8793695696100222,0.8795734788760865,,0.7587635114658047,True,
sub-027,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8144754643801643,0.675,0.6736210489317367,0.6780083409622623,,0.35,True,
sub-028,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8174944792079961,0.825,0.8230491165095175,0.8399937231928025,,0.65,True,
sub-029,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.802999211996848,0.415,0.41463414634146345,0.41478696741854637,,-0.16999999999999993,True,
sub-030,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.8124962030481118,0.86,0.8590982286634461,0.8694581280788177,,0.72,True,
sub-031,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.7979927277381986,0.87,0.8695303091128062,0.8754058441558441,,0.74,True,
sub-032,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.8102996289831135,0.615,0.6133664733499034,0.6169769097752009,,0.22999999999999998,True,
sub-033,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.8084919087831461,0.895,0.894681411269089,0.8998380402874785,,0.79,True,
sub-034,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8144865966566084,0.61,0.607487922705314,0.6128899835796388,,0.21999999999999997,True,
sub-035,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8034173861565324,0.965,0.9649991249781245,0.965046504650465,,0.9299999999999999,True,
sub-036,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.8124658218960406,0.885,0.8849280800500312,0.8859649122807018,,0.77,True,
sub-037,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8149992599970399,0.905,0.9049976249406235,0.905040504050405,,0.81,True,
sub-038,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.8194800976807692,0.585,0.5841579197875699,0.5856941223913701,,0.17000000000000004,True,
sub-039,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8189934837654156,0.495,0.4946841776110069,0.4949874686716792,,-0.010000000000000009,True,
sub-040,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8178249297574969,0.735,0.7314484051582174,0.7481258578819554,,0.47,True,
sub-041,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.815999263997056,0.9,0.8999099189270343,0.9014452027298274,,0.8,True,
sub-042,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8014888337468983,0.8,0.7999799979998,0.8001200480192077,,0.6,True,
sub-043,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8094988093675586,0.985,0.9849996249906248,0.9850485048504851,,0.97,True,
sub-044,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8214924580563528,0.66,0.6596937243519168,0.660578081091931,,0.31999999999999995,True,
sub-045,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.7989949748743719,0.775,0.7745434504872366,0.7772456900897269,,0.55,True,
sub-046,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.7999711958522027,0.99,0.99,0.99,,0.98,True,
sub-047,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.8024916552724353,0.78,0.7796474358974359,0.7818035426731079,,0.56,True,
sub-048,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.7983886601375609,0.82,0.8197115384615384,0.822061191626409,,0.64,True,
sub-049,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.792983231641763,0.63,0.6202791461412152,0.6448306595365418,,0.26,True,
sub-050,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.8129393923631256,0.865,0.864726070292342,0.867980643210001,,0.73,True,
sub-051,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.8084919087831461,0.815,0.8146246148450612,0.8175723359209598,,0.63,True,
