channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
F4,B63,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6401189172273509,0.61875,0.616216428768039,0.621970791205264,0.6187499999999999,0.23750000000000004
FC2,B63,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.607466541556401,0.5875,0.5858823529411765,0.5888888888888888,0.5875,0.17500000000000004
FC4,B63,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6457541439711587,0.60625,0.6062346185397867,0.6062666041568996,0.60625,0.21250000000000002
FC6,B63,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6812375483417321,0.61875,0.6175398722520475,0.6202721949675583,0.61875,0.23750000000000004
CP2,B63,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.5996833432695785,0.55625,0.5562326653384897,0.5562587904360057,0.55625,0.11250000000000004
CP4,B63,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6327900872856009,0.56875,0.568733153638814,0.5687607438662291,0.56875,0.13749999999999996
CP6,B63,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6592552069086788,0.56875,0.5679229775742632,0.5692804282790112,0.5687500000000001,0.13749999999999996
P4,B63,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6156212463012334,0.60625,0.6058651026392962,0.6066666666666667,0.60625,0.21250000000000002
F3,B63,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.5371338656554501,0.50625,0.4638388123011665,0.5091428571428571,0.50625,0.012499999999999956
FC1,B63,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.536613048412978,0.575,0.5733333333333333,0.5761904761904761,0.575,0.15000000000000002
FC3,B63,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.520255108643368,0.51875,0.5185807510452893,0.518776404318573,0.51875,0.03749999999999998
FC5,B63,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5728858804461817,0.5,0.4996873045653534,0.5,0.5,0.0
CP1,B63,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.579661844595007,0.54375,0.538540555489708,0.5458190148911799,0.54375,0.08750000000000002
CP3,B63,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.5577250383987067,0.525,0.5140664961636829,0.5274725274725275,0.525,0.050000000000000044
CP5,B63,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5509825922639346,0.55,0.5413282369804109,0.5540906017579446,0.55,0.09999999999999998
P3,B63,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6140615577674751,0.575,0.5717209888206582,0.5773694390715667,0.575,0.15000000000000002
Fz,B64,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5687120938363723,0.55,0.5465281058101086,0.551579626047711,0.55,0.09999999999999998
FCz,B64,"{""C"": 0.1, ""gamma"": ""scale""}",0.5578114204380382,0.5,0.4996873045653534,0.5,0.5,0.0
Cz,B64,"{""C"": 0.1, ""gamma"": ""scale""}",0.5515351278764573,0.5,0.4949494949494949,0.5,0.5,0.0
CPz,B64,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.5749958495688434,0.55625,0.5558162267839688,0.5564705882352942,0.55625,0.11250000000000004
Pz,B64,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.5815610651974288,0.5625,0.5622263914946841,0.56265664160401,0.5625,0.125
C1,B64,"{""C"": 0.1, ""gamma"": ""scale""}",0.543388813416863,0.475,0.4230769230769231,0.4609375,0.475,-0.050000000000000044
C3,B64,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.5270935960591133,0.5125,0.41964285714285715,0.5347222222222222,0.5125,0.025000000000000022
C5,B64,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.5296312302985464,0.5,0.35431799838579503,0.5,0.5,0.0
C2,B64,"{""C"": 0.1, ""gamma"": ""scale""}",0.5982717478647196,0.53125,0.5312316887378413,0.5312548835755586,0.53125,0.0625
C4,B64,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6582265086095518,0.56875,0.5649261083743843,0.571255060728745,0.56875,0.13749999999999996
C6,B64,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.6621700879765395,0.55,0.5454545454545454,0.5520833333333333,0.55,0.09999999999999998
F4,B64,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6062346185397867,0.58125,0.5808406647116324,0.5815686274509804,0.58125,0.16249999999999998
FC2,B64,"{""C"": 0.1, ""gamma"": ""scale""}",0.6108605461529257,0.54375,0.5435895431987808,0.5438116100766703,0.54375,0.08750000000000002
FC4,B64,"{""C"": 0.1, ""gamma"": ""scale""}",0.6302003081664098,0.56875,0.5649261083743843,0.571255060728745,0.56875,0.13749999999999996
FC6,B64,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6665027559026223,0.525,0.5247029393370857,0.525062656641604,0.525,0.050000000000000044
CP2,B64,"{""C"": 0.20691380811147897, ""gamma"": ""auto""}",0.6006877916973716,0.53125,0.531085147122035,0.5312940071976217,0.53125,0.0625
CP4,B64,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.602985424563323,0.56875,0.5683284457478006,0.5690196078431373,0.56875,0.13749999999999996
CP6,B64,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6607975458624287,0.5125,0.5105882352941176,0.5126984126984127,0.5125,0.025000000000000022
