evaluation_setting,manuscript_table,dataset,published_dataset,task,primary,baseline,baseline_family,baseline_model,selected_method,primary_published_mean_abs_error_percent,baseline_published_mean_abs_error_percent,n_subjects,primary_mean_accuracy,primary_sd_accuracy,baseline_mean_accuracy,baseline_sd_accuracy,mean_difference,sd_difference,median_difference,q1_difference,q3_difference,min_difference,max_difference,n_exact_zero_before_rounding,n_created_zero_by_rounding,n_zero,n_positive,n_negative,n_nonzero,n_unique_abs_nonzero,n_tied_abs_groups,n_nonzero_in_tied_abs_groups,largest_abs_tie_group,positive_rank_sum,negative_rank_sum,wilcoxon_statistic,z_statistic,p_value_raw,p_value_method,rank_biserial_effect,cohen_dz,common_language_singlem_win_rate_excluding_zeros,holm_rank,holm_multiplier,p_value_holm,holm_family_size,significant_holm_0_05,direction
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,CSP,classical,csp,one_row_per_subject,0.0024786324786418845,0.0011111111111148375,26,0.8386752136752136,0.09230225134328489,0.5763888888888888,0.08391004148329563,0.2622863247863077,0.11029750194976151,0.2847222222225,0.19791666666625,0.34374999999975,0.027777777778,0.458333333333,0,0,0,26,0,26,20,5,11,3,351.0,0.0,0.0,-4.458783326132238,8.242619083189183e-06,asymptotic,1.0,2.377989711007003,1.0,3,10,9.81667689865403e-05,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,Welch PSD,classical,welch_psd,one_row_per_subject,0.0024786324786418845,0.003589743589756722,26,0.8386752136752136,0.09230225134328489,0.6474358974358976,0.09977419901068675,0.1912393162393462,0.12725179740588313,0.20138888888849998,0.14583333333350001,0.263888888889,-0.125,0.430555555556,0,0,0,24,2,26,16,8,18,3,342.0,9.0,9.0,-4.231152056308481,2.324974281676047e-05,asymptotic,0.9487179487179487,1.5028417683513584,0.9230769230769231,5,8,0.00018599794253408377,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,EEGNet,neural,eegnet,one_row_per_subject,0.0024786324786418845,0.0048717948718177695,26,0.8386752136752136,0.09230225134328489,0.7804487179487182,0.09828932087612874,0.05822649572642307,0.05957918669448199,0.0625,0.01736111111125,0.09374999999975,-0.055555555556,0.194444444444,1,0,1,22,3,25,11,7,21,6,300.5,24.5,24.5,-3.7220908332489304,0.00019757991661331734,asymptotic,0.8492307692307692,0.9772959141756092,0.88,8,5,0.0009878995830665867,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,EEGConformer,neural,eegconformer,one_row_per_subject,0.0024786324786418845,0.0024786324786418845,26,0.8386752136752136,0.09230225134328489,0.7761752136752136,0.09055103286907455,0.06250000000003847,0.11812906208309115,0.0625,-0.01041666666675,0.12152777777775,-0.333333333333,0.25,1,0,1,18,7,25,15,6,16,4,273.0,52.0,52.0,-2.9760430084920197,0.0029199390902708245,asymptotic,0.68,0.5290823350148705,0.72,10,3,0.008759817270812473,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,IFNetV2,neural,ifnetv2,one_row_per_subject,0.0024786324786418845,0.00452991452992535,26,0.8386752136752136,0.09230225134328489,0.7366452991452992,0.10126367985857282,0.10202991452996155,0.10348423179326909,0.1319444444445,0.04861111111125,0.166666666667,-0.180555555556,0.291666666667,2,0,2,20,4,24,13,6,17,5,272.0,28.0,28.0,-3.491240519416853,0.000480783224450421,asymptotic,0.8133333333333334,0.9859464844246723,0.8333333333333334,9,4,0.001923132897801684,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_word,WG-2C,cognitive,SingLEM,BENDR,foundation,bendr,one_row_per_subject,0.0020512820512692542,0.003846153846161826,26,0.6878205128205127,0.07739619461040019,0.5115384615384616,0.044414519840358206,0.17628205128215385,0.0814006656978464,0.166666666667,0.116666666667,0.216666666667,0.05,0.383333333333,0,0,0,26,0,26,16,4,14,5,351.0,0.0,0.0,-4.463647946219559,8.057591670866209e-06,asymptotic,1.0,2.165609455044269,1.0,1,12,9.669110005039451e-05,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_word,WG-2C,cognitive,SingLEM,BIOT,foundation,biot,one_row_per_subject,0.0020512820512692542,0.004358974358964929,26,0.6878205128205127,0.07739619461040019,0.5352564102564104,0.08747404987600266,0.15256410256415384,0.12478357332177585,0.125,0.066666666667,0.25,-0.1,0.35,1,0,1,23,2,25,16,6,15,4,311.5,13.5,13.5,-4.012399201619208,6.010474613349798e-05,asymptotic,0.916923076923077,1.222629697987099,0.92,3,10,0.0006476780456126599,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_word,WG-2C,cognitive,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.0020512820512692542,0.000512820512824419,26,0.6878205128205127,0.07739619461040019,0.5967948717948718,0.09321650196889088,0.09102564102561538,0.09021342216355954,0.0916666666665,0.05,0.133333333333,-0.1,0.3,0,0,0,22,4,26,13,6,19,6,324.0,27.0,27.0,-3.77953149207612,0.00015712372100125556,asymptotic,0.8461538461538461,1.0090033039715893,0.8461538461538461,4,9,0.0014141134890113,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_word,WG-2C,cognitive,SingLEM,CSP,classical,csp,one_row_per_subject,0.0020512820512692542,0.0035897435897496166,26,0.6878205128205127,0.07739619461040019,0.5474358974358975,0.0911277866749407,0.14038461538457694,0.11748977042215512,0.1416666666665,0.083333333333,0.2375,-0.1,0.35,0,0,0,23,3,26,15,6,17,4,333.5,17.5,17.5,-4.017255709354762,5.887982232842362e-05,asymptotic,0.9002849002849003,1.194866709502945,0.8846153846153846,2,11,0.0006476780456126599,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_word,WG-2C,cognitive,SingLEM,EEGConformer,neural,eegconformer,one_row_per_subject,0.0020512820512692542,0.004615384615377138,26,0.6878205128205127,0.07739619461040019,0.6038461538461538,0.10091885544641983,0.08397435897446154,0.13161228997251173,0.10833333333350001,0.0,0.166666666667,-0.133333333333,0.333333333333,3,0,3,17,6,23,10,7,20,7,228.0,48.0,48.0,-2.7476913508479517,0.006001647691278906,asymptotic,0.6521739130434783,0.6380434455779187,0.7391304347826086,5,8,0.04801318153023125,12,True,singlem_higher
subject_adapted,Table V,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,BENDR,foundation,bendr,pooled_refit,0.0029251700680106296,0.004965986394559252,21,0.7393707482993198,0.0897141083342412,0.5008503401360545,0.02221488176464818,0.2385204081632381,0.0985037478381983,0.232142857143,0.1875,0.294642857143,0.008928571429,0.410714285714,0,0,0,21,0,21,18,3,6,2,231.0,0.0,0.0,-4.0154182376066085,5.9340468658409374e-05,asymptotic,1.0,2.421434852966512,1.0,2,12,0.0007674651464464394,13,True,singlem_higher
subject_adapted,Table V,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,BIOT,foundation,biot,pooled_refit,0.0029251700680106296,0.00013605442177322402,21,0.7393707482993198,0.0897141083342412,0.5034013605442178,0.05810272165193716,0.23596938775519044,0.10962785744625354,0.25,0.169642857143,0.321428571429,0.008928571429,0.392857142857,0,0,0,21,0,21,16,4,9,3,231.0,0.0,0.0,-4.016632088371218,5.9035780495879955e-05,asymptotic,1.0,2.152458264277193,1.0,1,13,0.0007674651464464394,13,True,singlem_higher
subject_adapted,Table V,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,LaBraM,foundation,labram,pooled_refit,0.0029251700680106296,0.004353741496593955,21,0.7393707482993198,0.0897141083342412,0.546343537414966,0.07135146773888876,0.1930272108842857,0.08363723134724703,0.178571428571,0.125,0.267857142857,0.080357142857,0.330357142857,0,0,0,21,0,21,18,3,6,2,231.0,0.0,0.0,-4.0154182376066085,5.9340468658409374e-05,asymptotic,1.0,2.307910099066656,1.0,3,11,0.0007674651464464394,13,True,singlem_higher
subject_adapted,Table V,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,CodeBrain,foundation,codebrain,pooled_refit,0.0029251700680106296,0.0015646258503494437,21,0.7393707482993198,0.0897141083342412,0.6641156462585035,0.08185490048097453,0.07525510204080951,0.08161571093323164,0.089285714286,0.008928571429,0.142857142857,-0.071428571429,0.205357142857,2,0,2,16,3,19,17,2,4,2,174.5,15.5,15.5,-3.1999012742972384,0.0013747466917638986,asymptotic,0.8368421052631579,0.9220663666383347,0.8421052631578947,6,8,0.010997973534111189,13,True,singlem_higher
subject_adapted,Table V,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,LUNA,foundation,luna_large,pooled_refit,0.0029251700680106296,0.0006802721088448038,21,0.7393707482993198,0.0897141083342412,0.5795068027210885,0.07469670615624766,0.15986394557814282,0.09252622878200165,0.142857142857,0.116071428571,0.223214285714,-0.026785714286,0.366071428571,0,0,0,20,1,21,17,4,8,2,229.0,2.0,2.0,-3.9461852924112564,7.940617241431468e-05,asymptotic,0.9826839826839827,1.7277689546257593,0.9523809523809523,4,10,0.0007940617241431468,13,True,singlem_higher
subject_adapted,Table V,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,Welch PSD,classical,welch_psd,pooled_refit,0.0029251700680106296,0.0012244897959092782,21,0.7393707482993198,0.0897141083342412,0.5931122448979591,0.10040461147691826,0.14625850340142854,0.1270707369213887,0.160714285714,0.089285714286,0.205357142857,-0.169642857143,0.375,0,0,0,18,3,21,16,5,10,2,215.5,15.5,15.5,-3.477077944074204,0.0005069104315848037,asymptotic,0.8658008658008658,1.1510006705313294,0.8571428571428571,5,9,0.004562193884263233,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,BENDR,foundation,bendr,pooled_refit,0.003425713042929601,0.004038401789600243,11,0.7059342571304293,0.1277915920231916,0.354259615982104,0.021421428788866055,0.35167464114836355,0.12586304560559516,0.368421052632,0.3,0.4166666666665,0.080952380952,0.561904761905,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.794105604677423,1.0,1,13,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,BIOT,foundation,biot,pooled_refit,0.003425713042929601,0.002697031835786845,11,0.7059342571304293,0.1277915920231916,0.36987302968164215,0.04463724745058385,0.33606122744899997,0.12751115678718417,0.319047619048,0.2983367509685,0.4261904761905,0.02380952381,0.485714285714,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.635543711754458,1.0,2,12,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,LaBraM,foundation,labram,pooled_refit,0.003425713042929601,0.002207585078402019,11,0.7059342571304293,0.1277915920231916,0.39017792414921604,0.05329248872723687,0.31575633298118183,0.11525000891568055,0.314285714286,0.27142857142849997,0.4009455456825,0.052380952381,0.461904761905,0,0,0,11,0,11,10,1,2,2,66.0,0.0,0.0,nan,0.0009765625,exhaustive_permutation,1.0,2.739751050363876,1.0,3,11,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,CodeBrain,foundation,codebrain,pooled_refit,0.003425713042929601,0.004003604051455056,11,0.7059342571304293,0.1277915920231916,0.5950599639594855,0.1001470222215061,0.1108742931709091,0.06677895388650698,0.11961722488,0.066666666667,0.1761904761905,0.004761904762,0.190476190476,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,1.660317910330605,1.0,4,10,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,LUNA,foundation,luna_large,pooled_refit,0.003425713042929601,0.004450589283138129,11,0.7059342571304293,0.1277915920231916,0.43525549410716863,0.05661025305707325,0.2706787630231818,0.10333731810093834,0.252380952381,0.238095238095,0.3238095238095,0.038095238095,0.409523809524,0,0,0,11,0,11,10,1,2,2,66.0,0.0,0.0,nan,0.0009765625,exhaustive_permutation,1.0,2.6193708913442753,1.0,5,9,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,CSP,classical,csp,pooled_refit,0.003425713042929601,0.00044242838502128734,11,0.7059342571304293,0.1277915920231916,0.36160442428385015,0.038559690486918846,0.34432983284654545,0.1449040293489845,0.342857142857,0.290476190476,0.40333789018,0.019047619048,0.6,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.376261270259553,1.0,6,8,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,Welch PSD,classical,welch_psd,pooled_refit,0.003425713042929601,0.0004998032270719932,11,0.7059342571304293,0.1277915920231916,0.42530499803227073,0.07199105919626553,0.28062925909818176,0.1620305575498549,0.3,0.2410799726585,0.357142857143,-0.128571428571,0.504761904762,0,0,0,10,1,11,11,0,0,1,65.0,1.0,1.0,nan,0.001953125,exact,0.9696969696969697,1.7319526843684125,0.9090909090909091,8,6,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,EEGConformer,neural,eegconformer,existing_head_adaptation,0.003425713042929601,0.004813479980946056,11,0.7059342571304293,0.1277915920231916,0.5240518652001905,0.08964685334353528,0.18188239193027272,0.07501361739570164,0.161904761905,0.14559125085449998,0.204761904762,0.085714285714,0.32380952381,0,0,0,11,0,11,9,2,4,2,66.0,0.0,0.0,nan,0.0009765625,exhaustive_permutation,1.0,2.4246583253122087,1.0,7,7,0.0126953125,13,True,singlem_higher
subject_adapted,Table V,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,IFNetV2,neural,ifnetv2,existing_head_adaptation,0.003425713042929601,0.0005097454379736632,11,0.7059342571304293,0.1277915920231916,0.6058949025456203,0.08689957128630348,0.10003935458481816,0.09037141648709485,0.114285714286,0.064502164502,0.15,-0.109523809524,0.204761904762,0,0,0,10,1,11,11,0,0,1,61.0,5.0,5.0,nan,0.009765625,exact,0.8484848484848485,1.1069800438405644,0.9090909090909091,9,5,0.048828125,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,BENDR,foundation,bendr,pooled_refit,0.0031009813997542324,0.002906918162942418,51,0.8055689901860025,0.13249869735479458,0.5025290691816294,0.03923471593171773,0.3030399210043333,0.12260323145486592,0.335714285714,0.2321428571425,0.392857142857,-0.035714285714,0.492857142857,1,0,1,49,1,50,32,14,32,3,1274.0,1.0,1.0,-6.14524250183938,7.984143909679698e-10,asymptotic,0.9984313725490196,2.4717123472874514,0.98,5,9,9.246435780684572e-09,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,BIOT,foundation,biot,pooled_refit,0.0031009813997542324,0.0001902343671389417,51,0.8055689901860025,0.13249869735479458,0.49720190234367134,0.04365914691068075,0.3083670878422941,0.1447798469151167,0.342857142857,0.207142857143,0.4178571428575,-0.057142857143,0.528571428571,0,0,0,49,2,51,38,12,25,3,1320.5,5.5,5.5,-6.163562182311725,7.112642908218901e-10,asymptotic,0.9917043740573153,2.1299033975570327,0.9607843137254902,1,13,9.246435780684572e-09,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,LaBraM,foundation,labram,pooled_refit,0.0031009813997542324,0.00024545069825876453,51,0.8055689901860025,0.13249869735479458,0.5234024545069826,0.038731318674650066,0.2821665356790196,0.13331109960930074,0.314285714286,0.2035714285715,0.392857142857,-0.057142857143,0.45,0,0,0,48,3,51,39,7,19,4,1320.0,6.0,6.0,-6.159213352844969,7.310717921469959e-10,asymptotic,0.9909502262443439,2.1166019671728344,0.9411764705882353,2,12,9.246435780684572e-09,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,CodeBrain,foundation,codebrain,pooled_refit,0.0031009813997542324,0.001554118050080433,51,0.8055689901860025,0.13249869735479458,0.7643844588194991,0.11539408563589881,0.041184531366568626,0.06894020584699251,0.05,-0.0035714285715,0.092857142857,-0.121428571429,0.171428571429,1,0,1,37,13,50,21,13,42,5,1021.0,254.0,254.0,-3.7039096099657565,0.00021230193286226137,asymptotic,0.6015686274509804,0.5973949578562984,0.74,9,5,0.001061509664311307,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,LUNA,foundation,luna_large,pooled_refit,0.0031009813997542324,0.0018906555428088723,51,0.8055689901860025,0.13249869735479458,0.606618906555428,0.08273314651835786,0.1989500836305686,0.10848644998066913,0.221428571429,0.135714285714,0.2607142857145,-0.042857142857,0.507142857143,0,0,0,49,2,51,33,11,29,5,1318.5,7.5,7.5,-6.1457251296750846,7.959902439255215e-10,asymptotic,0.9886877828054299,1.8338703466287165,0.9607843137254902,4,10,9.246435780684572e-09,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,MIRepNet,foundation,mirepnet,pooled_refit,0.0031009813997542324,0.0026858513189438327,51,0.8055689901860025,0.13249869735479458,0.6164268585131895,0.11138325795717867,0.18914213167284316,0.17058617412051574,0.185714285714,0.1178571428575,0.325,-0.385714285714,0.457142857143,1,0,1,44,6,50,39,7,18,4,1181.0,94.0,94.0,-5.247321039822195,1.5432683810970032e-07,asymptotic,0.8525490196078431,1.108777617224817,0.88,7,7,1.0802878667679022e-06,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,CSP,classical,csp,pooled_refit,0.0031009813997542324,0.0006827479193063368,51,0.8055689901860025,0.13249869735479458,0.5055931725208069,0.0386120644278962,0.29997581766513726,0.14534737744550788,0.342857142857,0.2142857142855,0.407142857143,-0.085714285714,0.528571428571,0,0,0,50,1,51,35,13,29,3,1320.0,6.0,6.0,-6.159111859972843,7.315404256711995e-10,asymptotic,0.9909502262443439,2.0638543531863935,0.9803921568627451,3,11,9.246435780684572e-09,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,Welch PSD,classical,welch_psd,pooled_refit,0.0031009813997542324,0.002761421115209828,51,0.8055689901860025,0.13249869735479458,0.5539276142111521,0.06893570955632577,0.2516413759747647,0.13310425715215898,0.285714285714,0.185714285714,0.335714285714,-0.157142857143,0.45,0,0,0,48,3,51,35,12,28,3,1310.5,15.5,15.5,-6.070119847886222,1.2781482899173407e-09,asymptotic,0.9766214177978884,1.8905584341085293,0.9411764705882353,6,8,1.0225186319338725e-08,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,EEGNet,neural,eegnet,existing_head_adaptation,0.0031009813997542324,0.0035765673175802704,51,0.8055689901860025,0.13249869735479458,0.7624357656731757,0.12623878380645528,0.04313322451288235,0.07358469738608056,0.05,0.0,0.085714285714,-0.1,0.257142857143,2,0,2,37,12,49,22,12,39,6,977.0,248.0,248.0,-3.6279883387042093,0.00028563815901356046,asymptotic,0.5951020408163266,0.5861711204243061,0.7551020408163265,10,4,0.0011425526360542418,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,EEGConformer,neural,eegconformer,existing_head_adaptation,0.0031009813997542324,1.3098764682695219e-05,51,0.8055689901860025,0.13249869735479458,0.7154998690123532,0.12596494458128088,0.09006912117366667,0.10219830373430527,0.1,0.035714285714,0.15,-0.221428571429,0.471428571429,1,0,1,46,4,50,28,15,37,4,1159.5,115.5,115.5,-5.040156421074812,4.651515019039369e-07,asymptotic,0.8188235294117647,0.88131718318758,0.92,8,6,2.790909011423621e-06,13,True,singlem_higher
subject_adapted,Table V,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,IFNetV2,neural,ifnetv2,existing_head_adaptation,0.0031009813997542324,0.004384660338942581,51,0.8055689901860025,0.13249869735479458,0.7754438466033895,0.12270700954669674,0.030125143582666672,0.08002176184050419,0.042857142857,-0.0035714285715,0.071428571429,-0.278571428571,0.221428571429,1,0,1,37,13,50,20,13,43,6,956.0,319.0,319.0,-3.076576765421127,0.00209392378110746,asymptotic,0.4996078431372549,0.37646188848866846,0.74,11,3,0.00628177134332238,13,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,BENDR,foundation,bendr,pooled_refit,0.0029554655870356328,0.000769230769229523,26,0.8441295546558704,0.0775036687267025,0.5673076923076923,0.07132762798194534,0.2768218623482308,0.08997389350748715,0.2697368421055,0.20394736842125,0.35197368421075004,0.092105263158,0.447368421053,0,0,0,26,0,26,19,5,12,3,351.0,0.0,0.0,-4.4593230541782125,8.22189177901451e-06,asymptotic,1.0,3.076690932855931,1.0,2,11,9.841448160095575e-05,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,BIOT,foundation,biot,pooled_refit,0.0029554655870356328,0.004291497975714265,26,0.8441295546558704,0.0775036687267025,0.6047570850202428,0.0884211128783292,0.23937246963569228,0.10340593372608438,0.2434210526315,0.17434210526325,0.32565789473675,0.026315789474,0.394736842105,0,0,0,26,0,26,20,6,12,2,351.0,0.0,0.0,-4.458423616291297,8.256460831710365e-06,asymptotic,1.0,2.3148813710224254,1.0,3,10,9.841448160095575e-05,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,LaBraM,foundation,labram,pooled_refit,0.0029554655870356328,0.004858299595134952,26,0.8441295546558704,0.0775036687267025,0.6209514170040487,0.07330912339525711,0.22317813765176922,0.10161308188617525,0.223684210526,0.15460526315775,0.289473684211,0.052631578947,0.434210526316,0,0,0,26,0,26,18,5,13,3,351.0,0.0,0.0,-4.459862978271102,8.201206800079646e-06,asymptotic,1.0,2.1963524135776975,1.0,1,12,9.841448160095575e-05,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,CSBrain,foundation,csbrain,pooled_refit,0.0029554655870356328,0.0010121457489873364,26,0.8441295546558704,0.0775036687267025,0.7925101214574899,0.07352498701919657,0.051619433198423076,0.06614881620518301,0.039473684211,0.026315789474,0.078947368421,-0.078947368421,0.223684210526,0,0,0,22,4,26,11,6,21,5,303.5,47.5,47.5,-3.2592297886370316,0.0011171514309620421,asymptotic,0.7293447293447294,0.7803530911015533,0.8461538461538461,7,6,0.006702908585772252,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,LUNA,foundation,luna_large,pooled_refit,0.0029554655870356328,0.004493927125494679,26,0.8441295546558704,0.0775036687267025,0.646255060728745,0.10475713391616141,0.19787449392711542,0.12010387754808917,0.1907894736845,0.13486842105225,0.263157894737,-0.078947368421,0.460526315789,1,0,1,24,1,25,17,6,14,3,323.0,2.0,2.0,-4.320906168172495,1.5538974521434624e-05,asymptotic,0.9876923076923076,1.6475279397027558,0.96,4,9,0.00013985077069291163,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,CSP,classical,csp,pooled_refit,0.0029554655870356328,0.00449392712550889,26,0.8441295546558704,0.0775036687267025,0.603744939271255,0.11387939646891174,0.24038461538465386,0.13767749522431136,0.2828947368425,0.1513157894735,0.36513157894775,-0.078947368421,0.407894736842,1,0,1,24,1,25,20,4,9,3,322.0,3.0,3.0,-4.2930124188033325,1.7626514317925736e-05,asymptotic,0.9815384615384616,1.745997884352898,0.96,5,8,0.00014101211454340589,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,Welch PSD,classical,welch_psd,pooled_refit,0.0029554655870356328,0.004291497975714265,26,0.8441295546558704,0.0775036687267025,0.7702429149797572,0.09298309270782533,0.07388663967626924,0.11128044250783627,0.046052631579,0.013157894737,0.1480263157895,-0.184210526316,0.276315789474,1,0,1,20,5,25,13,6,18,4,271.5,53.5,53.5,-2.9364430856226638,0.0033199973618887484,asymptotic,0.6707692307692308,0.663967881607464,0.8,8,5,0.016599986809443742,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,EEGNet,neural,eegnet,existing_head_adaptation,0.0029554655870356328,0.0021052631578868386,26,0.8441295546558704,0.0775036687267025,0.7434210526315789,0.09276082490533984,0.1007085020243077,0.07599226412120307,0.092105263158,0.052631578947,0.14144736842075,-0.013157894737,0.276315789474,1,0,1,23,2,25,15,7,17,3,321.0,4.0,4.0,-4.267836469598003,1.9737792984468218e-05,asymptotic,0.9753846153846154,1.3252467627979043,0.92,6,7,0.00014101211454340589,12,True,singlem_higher
subject_adapted,Table V,atten_nback,N-back-2C,cognitive,SingLEM,EEGConformer,neural,eegconformer,existing_head_adaptation,0.0029554655870356328,0.0011336032388697959,26,0.8441295546558704,0.0775036687267025,0.7823886639676112,0.10415407623321342,0.06174089068826923,0.12498028823913844,0.0855263157895,-0.0065789473685,0.128289473684,-0.342105263158,0.263157894737,0,0,0,19,7,26,16,7,17,3,283.0,68.0,68.0,-2.7320454497936915,0.0062942457449890795,asymptotic,0.6125356125356125,0.49400502717783495,0.7307692307692307,9,4,0.025176982979956318,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,BENDR,foundation,bendr,pooled_refit,0.0023076923076956746,0.0038461538461547207,26,0.8369230769230769,0.09116004522900285,0.5415384615384615,0.06949488082973063,0.2953846153846154,0.10265401187409168,0.3,0.225,0.34,0.1,0.46,0,0,0,26,0,26,15,6,17,4,351.0,0.0,0.0,-4.46166414266676,8.132561729060181e-06,asymptotic,1.0,2.8774775577881337,1.0,1,12,9.759074074872217e-05,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,BIOT,foundation,biot,pooled_refit,0.0023076923076956746,0.004615384615384244,26,0.8369230769230769,0.09116004522900285,0.5961538461538461,0.1074830934827212,0.24076923076923076,0.13041236373666654,0.22999999999999998,0.16,0.335,-0.02,0.56,0,0,0,25,1,26,16,6,16,4,349.5,1.5,1.5,-4.422994302993512,9.734230920927823e-06,asymptotic,0.9914529914529915,1.8462147596327667,0.9615384615384616,3,10,9.759074074872217e-05,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,LaBraM,foundation,labram,pooled_refit,0.0023076923076956746,0.001538461538459046,26,0.8369230769230769,0.09116004522900285,0.6053846153846154,0.09166158494072722,0.23153846153846155,0.11470631395672368,0.25,0.14,0.335,0.02,0.42,0,0,0,26,0,26,17,8,17,3,351.0,0.0,0.0,-4.4593230541782125,8.22189177901451e-06,asymptotic,1.0,2.0185328387922588,1.0,2,11,9.759074074872217e-05,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,CSBrain,foundation,csbrain,pooled_refit,0.0023076923076956746,0.0023076923076956746,26,0.8369230769230769,0.09116004522900285,0.7669230769230769,0.10806550719889232,0.07,0.06356099432828281,0.06,0.04,0.11499999999999999,-0.02,0.24,1,0,1,21,4,25,9,6,22,8,313.0,12.0,12.0,-4.069983815735987,4.701640380342579e-05,asymptotic,0.9261538461538461,1.1013043571732173,0.84,6,7,0.0003291148266239805,12,True,singlem_higher
