subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-029,0.5164989121225523,38,68,38,0.54,0.537037037037037,0.5410509031198687,0.54,0.07999999999999996
sub-030,0.5313217851087877,43,73,43,0.49,0.4615140956604371,0.4873160832064941,0.49,-0.020000000000000018
sub-031,0.5191363468623147,1,31,1,0.495,0.4627516689273651,0.493420186866693,0.495,-0.010000000000000009
sub-032,0.5084644865591539,74,100,74,0.465,0.41012707075718735,0.4442586399108138,0.465,-0.07000000000000006
sub-033,0.514992239875838,28,58,28,0.5,0.49269480519480524,0.5,0.5,0.0
sub-034,0.4959818553467925,29,59,29,0.5,0.49269480519480524,0.5,0.5,0.0
sub-035,0.5187877854133673,23,53,23,0.495,0.49346773991323756,0.49493875898370276,0.495,-0.010000000000000009
sub-036,0.5095110067704185,3,33,3,0.5,0.4900040799673603,0.5,0.5,0.0
sub-037,0.512498903122532,46,76,46,0.545,0.5270147353101692,0.5530722962613516,0.5449999999999999,0.08999999999999997
sub-038,0.5124647755800357,19,49,19,0.56,0.537620849096259,0.5744047619047619,0.56,0.12
sub-039,0.5162259615384616,1,31,1,0.48,0.47665056360708535,0.47947454844006565,0.48000000000000004,-0.040000000000000036
sub-040,0.5103324112677564,1,31,1,0.54,0.46703742324180275,0.5884173297966402,0.54,0.07999999999999996
sub-041,0.5319620889292033,75,100,75,0.48,0.4422994422994423,0.4725877192982456,0.48,-0.040000000000000036
sub-042,0.5244903709300113,31,61,31,0.395,0.3627386438446346,0.3683385579937304,0.395,-0.20999999999999996
sub-043,0.526141644618743,23,53,23,0.49,0.4233378561736771,0.48139880952380953,0.49,-0.020000000000000018
sub-044,0.5156973108192621,58,88,58,0.515,0.5073015873015874,0.516,0.515,0.030000000000000027
sub-045,0.5099686379928315,76,100,76,0.5,0.4900040799673603,0.5,0.5,0.0
sub-046,0.5104900874242704,40,70,40,0.505,0.4994817866983493,0.5052306726645046,0.505,0.010000000000000009
sub-047,0.4951213465304398,2,32,2,0.475,0.3657696837908852,0.4196399871423979,0.475,-0.050000000000000044
sub-048,0.5209956889612006,23,53,23,0.475,0.4711792702273929,0.4742559983523839,0.47500000000000003,-0.050000000000000044
sub-049,0.5034998758749689,5,35,5,0.64,0.6390977443609023,0.6414141414141414,0.6399999999999999,0.28
sub-050,0.5304998826249707,82,100,82,0.495,0.49346773991323756,0.49493875898370276,0.495,-0.010000000000000009
sub-051,0.5257665187151781,32,62,32,0.505,0.5048885999349854,0.5050045040536483,0.505,0.010000000000000009
