subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-023,0.6228174436427232,46,76,46,0.7487437185929648,0.7476668695475757,0.7524117405582923,0.7484343434343435,0.49717000202142714
sub-024,0.6289907247681192,26,56,26,0.635,0.6292063492063492,0.644,0.635,0.27
sub-025,0.6173062612947805,40,70,40,0.65,0.6477455716586151,0.6539408866995073,0.6499999999999999,0.30000000000000004
sub-026,0.6264662885825445,54,84,54,0.5527638190954773,0.5339333175442751,0.5614508393285371,0.5517676767676768,0.10373968928697952
sub-027,0.6284976781104883,49,79,49,0.52,0.5073891625615763,0.5222816399286987,0.52,0.040000000000000036
sub-028,0.6231720654899926,44,74,44,0.85,0.8499399759903962,0.8505608974358975,0.85,0.7
sub-029,0.643075170221356,85,100,85,0.93,0.9298245614035088,0.9343434343434343,0.9299999999999999,0.86
sub-030,0.6298800811462915,74,100,74,0.56,0.537620849096259,0.5744047619047619,0.56,0.12
sub-031,0.6190476190476191,8,38,8,0.62,0.6190476190476191,0.6212121212121212,0.62,0.24
sub-032,0.633894195422477,42,72,42,0.635,0.6247847652334815,0.6514981483559645,0.635,0.27
sub-033,0.6119530463186045,12,42,12,0.81,0.8087761674718197,0.8181444991789819,0.81,0.62
sub-034,0.624499155123099,29,59,29,0.575,0.569304046008462,0.5791891035793475,0.575,0.15000000000000002
sub-035,0.6243977422853372,35,65,35,0.54,0.5392628205128205,0.5402576489533011,0.54,0.07999999999999996
sub-036,0.6254789331899919,51,81,51,0.66,0.6587715776796468,0.6623376623376623,0.6599999999999999,0.31999999999999995
sub-037,0.6184579349873323,93,100,93,0.595,0.5863019995403356,0.6037231138770609,0.595,0.18999999999999995
sub-038,0.6318527410964385,50,80,50,0.545,0.5449886247156179,0.545004500450045,0.545,0.08999999999999997
sub-039,0.6282768731931341,69,99,69,0.8,0.797979797979798,0.8125,0.8,0.6
sub-040,0.6274842612100362,50,80,50,0.685,0.6738370738526054,0.7143436450005793,0.685,0.37
sub-041,0.626421455110937,64,94,64,0.715,0.7129258895520133,0.7213984141694985,0.7150000000000001,0.43000000000000005
sub-042,0.6423640089143897,37,67,37,0.515,0.5073015873015874,0.516,0.515,0.030000000000000027
sub-043,0.6294927756098099,22,52,22,0.605,0.6038014995360967,0.6062860613422412,0.605,0.20999999999999996
sub-044,0.6264991596231091,7,37,7,0.58,0.5675007723200495,0.5904568068747174,0.58,0.16000000000000003
sub-045,0.6258349932320153,34,64,34,0.515,0.5140158821613768,0.5151224921867124,0.515,0.030000000000000027
sub-046,0.6412667336935842,55,85,55,0.695,0.6771718133947235,0.7502887947631883,0.6950000000000001,0.39
sub-047,0.6264588170845835,5,35,5,0.49,0.4867149758454106,0.4897372742200328,0.49,-0.020000000000000018
sub-048,0.6328222859864174,30,60,30,0.645,0.6410424934907354,0.651689507270635,0.645,0.29000000000000004
sub-049,0.6239262895527523,32,62,32,0.6,0.5974235104669887,0.6026272577996716,0.6000000000000001,0.19999999999999996
sub-050,0.6446802121909718,55,85,55,0.525,0.5248931009477132,0.5250225202682415,0.525,0.050000000000000044
sub-051,0.6411877436338973,71,100,71,0.57,0.5699569956995699,0.5700280112044818,0.5700000000000001,0.14
