channel,n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
POz,51,65.43624987683516,12.84615324448036,65.05810131041291,13.133650455743984,65.8181684738956,12.832744016150285,65.4367201426025,12.845306026027442,0.30873554875573384,0.2569176948519994
PO3,51,64.67001675041877,13.265131195368149,64.38526121858567,13.473892920112569,64.93876330363506,13.476766818345649,64.67082590612003,13.263912202187496,0.2934179133788298,0.2652854462396489
PO4,51,66.67065720760667,12.80042042561227,66.53871986429237,12.870666135891758,66.87772649113487,12.91412518912955,66.6694394929689,12.799964979359704,0.3333989729399525,0.2560047221484843
PO5,51,63.984087102177554,12.005798354465828,63.676292767536324,12.152414381974529,64.35000541132231,12.144529025815052,63.9847494553377,12.005334897605694,0.27969325453163374,0.24011006158642556
PO6,51,66.15026110946891,12.27858140334854,65.85106363791982,12.51265169848115,66.47654923797595,12.334727433046117,66.1490394137453,12.278749088909592,0.3229876632793393,0.24557509288557255
PO7,51,62.386294216178925,11.545166702163169,62.05583288517561,11.739838068375882,62.67272928973661,11.702364977193543,62.38720538720539,11.544911997409177,0.24774053289820017,0.23090033999501586
PO8,51,64.26909055079318,11.68971276051505,64.00698767788711,11.810345362010457,64.61965412509045,11.798835879706473,64.26787482669836,11.688753109330214,0.2853685955576902,0.23378447763663063
Oz,51,60.089269878805794,11.087290083795159,59.633230568027194,11.564833594058815,60.10252566049282,11.409879132088378,60.09170132699545,11.086331016488337,0.20182826866660397,0.2217280735109222
O1,51,60.58192925411371,10.92343676183178,60.069222783750455,11.35451069608003,60.78739194253213,11.049102239018364,60.58427411368588,10.9232069861537,0.21167632951288445,0.21846024127654776
O2,51,62.2473642723421,11.459370229636473,61.874009725983406,11.730750920291252,62.490499831972535,11.565617936333753,62.24757377698554,11.459749075916415,0.24494857027629444,0.22919324965376184
