channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
FC2,VP007,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.7916264711557013,0.7916666666666666,0.7883597883597884,0.8111111111111111,0.7916666666666666,0.5833333333333333
FC6,VP007,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7888888888888889,0.875,0.8747826086956522,0.8776223776223776,0.875,0.75
C4,VP007,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.8025934707558755,0.7777777777777778,0.7714285714285714,0.8125,0.7777777777777778,0.5555555555555556
T8,VP007,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7275675675675676,0.7222222222222222,0.7037037037037037,0.7962962962962963,0.7222222222222222,0.4444444444444444
CP2,VP007,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7677220749539408,0.7083333333333334,0.6865021770682148,0.7887700534759359,0.7083333333333333,0.41666666666666663
CP6,VP007,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7519336631593617,0.6944444444444444,0.6785714285714286,0.7423076923076923,0.6944444444444444,0.38888888888888884
P4,VP007,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7659442724458204,0.7083333333333334,0.6911133810010215,0.7681231380337636,0.7083333333333333,0.41666666666666663
P8,VP007,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6833235593691163,0.5555555555555556,0.4461538461538461,0.7647058823529411,0.5555555555555556,0.11111111111111116
O2,VP007,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6692377180182059,0.6527777777777778,0.6204933586337761,0.7315789473684211,0.6527777777777778,0.3055555555555556
Fp1,VP008,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8275862068965518,0.9583333333333334,0.9583252942311402,0.9586872586872587,0.9583333333333333,0.9166666666666666
AF5,VP008,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.7997775305895439,0.9305555555555556,0.9304347826086956,0.9335664335664335,0.9305555555555556,0.8611111111111112
AFz,VP008,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.7942857142857143,0.875,0.8747826086956522,0.8776223776223776,0.875,0.75
F1,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7527606083755816,0.8888888888888888,0.8885448916408669,0.89375,0.8888888888888888,0.7777777777777778
FC5,VP008,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7693572415496599,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778
FC1,VP008,"{""C"": 100.0, ""gamma"": ""scale""}",0.7303870474602182,0.8055555555555556,0.8054054054054054,0.8065015479876161,0.8055555555555556,0.6111111111111112
T7,VP008,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.7471734516689177,0.8611111111111112,0.8610038610038611,0.8622291021671826,0.8611111111111112,0.7222222222222222
C3,VP008,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.763082712006132,0.8611111111111112,0.8606811145510835,0.865625,0.8611111111111112,0.7222222222222222
Cz,VP008,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7246409283711013,0.7916666666666666,0.791304347826087,0.7937062937062938,0.7916666666666667,0.5833333333333333
CP5,VP008,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7544642857142858,0.8194444444444444,0.8191304347826087,0.8216783216783217,0.8194444444444444,0.6388888888888888
CP1,VP008,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7433035714285714,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6111111111111112
P7,VP008,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.7133913043478262,0.7361111111111112,0.7348323318472572,0.7407553107789142,0.7361111111111112,0.4722222222222222
P3,VP008,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7130897020249306,0.8194444444444444,0.8191304347826087,0.8216783216783217,0.8194444444444444,0.6388888888888888
Pz,VP008,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7156045726323617,0.7916666666666666,0.791304347826087,0.7937062937062938,0.7916666666666667,0.5833333333333333
POz,VP008,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.6829810901001112,0.7916666666666666,0.7916264711557013,0.7918918918918919,0.7916666666666667,0.5833333333333333
O1,VP008,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6442687747035574,0.8194444444444444,0.8151293699387715,0.8523404255319149,0.8194444444444444,0.6388888888888888
Fp2,VP008,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.8357448322261833,0.9861111111111112,0.9861084314103801,0.9864864864864865,0.9861111111111112,0.9722222222222222
AF6,VP008,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.783273131425396,0.8888888888888888,0.8881118881118881,0.9,0.8888888888888888,0.7777777777777778
F2,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7470641373080398,0.8888888888888888,0.8885448916408669,0.89375,0.8888888888888888,0.7777777777777778
FC2,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7499922837124602,0.7916666666666666,0.7906571040899399,0.7974036191974823,0.7916666666666667,0.5833333333333333
FC6,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7603715170278638,0.7638888888888888,0.7582460991507012,0.7910638297872341,0.7638888888888888,0.5277777777777778
C4,VP008,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.74142525042671,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6111111111111112
T8,VP008,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7044518107748071,0.7638888888888888,0.7627447179685987,0.7690794649881982,0.7638888888888888,0.5277777777777778
CP2,VP008,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7434864772762477,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6111111111111112
CP6,VP008,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7359460774094921,0.75,0.7498069498069498,0.7507739938080495,0.75,0.5
P4,VP008,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7410893118141535,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666667
P8,VP008,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6527536634488507,0.7916666666666666,0.7883597883597884,0.8111111111111111,0.7916666666666666,0.5833333333333333
O2,VP008,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.6470887912868291,0.8333333333333334,0.8321678321678322,0.8428571428571429,0.8333333333333333,0.6666666666666667
Fp1,VP009,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.858332240217903,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778
AF5,VP009,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.838868996172367,0.8472222222222222,0.847192745514181,0.8474903474903475,0.8472222222222223,0.6944444444444444
AFz,VP009,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8221728257849403,0.8472222222222222,0.8469565217391304,0.8496503496503496,0.8472222222222222,0.6944444444444444
F1,VP009,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.8027397260273973,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6111111111111112
FC5,VP009,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.7972081394541287,0.7777777777777778,0.7776061776061776,0.7786377708978328,0.7777777777777778,0.5555555555555556
FC1,VP009,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.7748592870544091,0.8194444444444444,0.8177215189873418,0.8319967923015237,0.8194444444444444,0.6388888888888888
T7,VP009,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7610447346485134,0.7777777777777778,0.7762237762237763,0.7857142857142858,0.7777777777777778,0.5555555555555556
C3,VP009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7636682396373158,0.8333333333333334,0.8321678321678322,0.8428571428571429,0.8333333333333333,0.6666666666666667
Cz,VP009,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.7302037378989578,0.8611111111111112,0.8606811145510835,0.865625,0.8611111111111112,0.7222222222222222
CP5,VP009,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7384934005131216,0.8055555555555556,0.8017309205350118,0.8311036789297659,0.8055555555555556,0.6111111111111112
CP1,VP009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7219132369299222,0.8888888888888888,0.8885448916408669,0.89375,0.8888888888888888,0.7777777777777778
P7,VP009,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.6854095939247241,0.8055555555555556,0.8017309205350118,0.8311036789297659,0.8055555555555556,0.6111111111111112
P3,VP009,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.7111021945121763,0.8333333333333334,0.8321678321678322,0.8428571428571429,0.8333333333333333,0.6666666666666667
Pz,VP009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7042410714285714,0.8472222222222222,0.8457643622200585,0.8608660785886126,0.8472222222222222,0.6944444444444444
POz,VP009,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7054100790513834,0.8055555555555556,0.8017309205350118,0.8311036789297659,0.8055555555555556,0.6111111111111112
O1,VP009,"{""C"": 100.0, ""gamma"": ""auto""}",0.6582674126953503,0.7638888888888888,0.7601410934744268,0.7814814814814814,0.7638888888888888,0.5277777777777778
Fp2,VP009,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.8275862068965518,0.9027777777777778,0.9027590198726606,0.9030888030888031,0.9027777777777777,0.8055555555555556
AF6,VP009,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8194430512581116,0.8194444444444444,0.8194096083349411,0.8196911196911197,0.8194444444444444,0.6388888888888888
F2,VP009,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7914719761505726,0.8194444444444444,0.8191304347826087,0.8216783216783217,0.8194444444444444,0.6388888888888888
FC2,VP009,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7777160322311754,0.8472222222222222,0.8464818763326225,0.8540519276160503,0.8472222222222222,0.6944444444444444
FC6,VP009,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7888302306196165,0.75,0.7401764234161989,0.7945454545454546,0.75,0.5
C4,VP009,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7805538622983201,0.8194444444444444,0.8165784832451499,0.8407407407407408,0.8194444444444444,0.6388888888888888
T8,VP009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7441601779755284,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.33333333333333337
CP2,VP009,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7300869565217392,0.8472222222222222,0.8457643622200585,0.8608660785886126,0.8472222222222222,0.6944444444444444
CP6,VP009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7498069498069498,0.7916666666666666,0.7866877345447363,0.8217021276595745,0.7916666666666666,0.5833333333333333
P4,VP009,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7219132369299222,0.8194444444444444,0.8165784832451499,0.8407407407407408,0.8194444444444444,0.6388888888888888
P8,VP009,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.696939272005499,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.33333333333333337
O2,VP009,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.7015596067280799,0.625,0.6160379221805253,0.637872340425532,0.625,0.25
Fp1,VP010,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8694353774567678,0.7916666666666666,0.791304347826087,0.7937062937062938,0.7916666666666667,0.5833333333333333
AF5,VP010,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8277299249791609,0.7222222222222222,0.7202797202797203,0.7285714285714286,0.7222222222222222,0.4444444444444444
AFz,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8302608695652174,0.75,0.7492260061919505,0.753125,0.75,0.5
F1,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7999753055932831,0.7638888888888888,0.7627447179685987,0.7690794649881982,0.7638888888888888,0.5277777777777778
FC5,VP010,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8027397260273973,0.7361111111111112,0.7319223985890653,0.7518518518518518,0.7361111111111112,0.4722222222222222
FC1,VP010,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.7804725552099174,0.7638888888888888,0.7627447179685987,0.7690794649881982,0.7638888888888888,0.5277777777777778
T7,VP010,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7555480107410723,0.7222222222222222,0.71875,0.7337662337662337,0.7222222222222223,0.4444444444444444
C3,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7749565888481574,0.8333333333333334,0.8321678321678322,0.8428571428571429,0.8333333333333333,0.6666666666666667
Cz,VP010,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.7523478260869565,0.8611111111111112,0.8610038610038611,0.8622291021671826,0.8611111111111112,0.7222222222222222
CP5,VP010,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7662048490846116,0.8055555555555556,0.8054054054054054,0.8065015479876161,0.8055555555555556,0.6111111111111112
CP1,VP010,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.7477499922145059,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.7222222222222222
P7,VP010,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.710789766407119,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444
P3,VP010,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7546392391338022,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.7222222222222222
Pz,VP010,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.7298029232661968,0.8472222222222222,0.8464818763326225,0.8540519276160503,0.8472222222222222,0.6944444444444444
POz,VP010,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.7326649958228906,0.8055555555555556,0.8054054054054054,0.8065015479876161,0.8055555555555556,0.6111111111111112
O1,VP010,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6916642875330828,0.6527777777777778,0.6510951734832332,0.6557828481510621,0.6527777777777778,0.3055555555555556
Fp2,VP010,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.858323494687131,0.8333333333333334,0.8321678321678322,0.8428571428571429,0.8333333333333333,0.6666666666666667
AF6,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.830522863206637,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6111111111111112
F2,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7999938269699682,0.7638888888888888,0.7616358325219085,0.7742582197273455,0.7638888888888888,0.5277777777777778
FC2,VP010,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7582419278894026,0.8055555555555556,0.8041958041958042,0.8142857142857143,0.8055555555555556,0.6111111111111112
FC6,VP010,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7805538622983201,0.8333333333333334,0.8328173374613003,0.8375,0.8333333333333333,0.6666666666666667
C4,VP010,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7611037377696843,0.8472222222222222,0.8457643622200585,0.8608660785886126,0.8472222222222222,0.6944444444444444
T8,VP010,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7377232142857143,0.7222222222222222,0.7077922077922079,0.7769230769230769,0.7222222222222222,0.4444444444444444
CP2,VP010,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.7272389905987136,0.8611111111111112,0.8610038610038611,0.8622291021671826,0.8611111111111112,0.7222222222222222
CP6,VP010,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.741505107358766,0.8333333333333334,0.83125,0.8506493506493507,0.8333333333333333,0.6666666666666667
