channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
Fpz,sub-005,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.4479559850752744,0.5133333333333333,0.5131876124617051,0.52039289446186,0.5133333333333333,0.27
Fp1,sub-005,"{""C"": 100.0, ""gamma"": ""scale""}",0.4965334108443291,0.5566666666666666,0.5574985481997677,0.5593033695819681,0.5566666666666666,0.33499999999999996
Fp2,sub-005,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.47109021367854126,0.49333333333333335,0.49475985730575694,0.4989236375964064,0.49333333333333335,0.24
AF3,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5015605711807293,0.5633333333333334,0.5681171287090109,0.5959313059843719,0.5633333333333334,0.345
AF4,sub-005,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.49027267785846407,0.47333333333333333,0.47284883127488003,0.47280655306312375,0.47333333333333333,0.20999999999999985
AF7,sub-005,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.4961786074238647,0.53,0.533388831021841,0.5577200577200577,0.53,0.29500000000000004
AF8,sub-005,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.49294483437848186,0.5133333333333333,0.5143382171382826,0.5193221272099239,0.5133333333333333,0.27
Fz,sub-005,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5000248768595452,0.4166666666666667,0.4118690313316758,0.41582821002502196,0.4166666666666667,0.125
F1,sub-005,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.4981937070666859,0.5766666666666667,0.579329780030985,0.5885782472468198,0.5766666666666667,0.365
F2,sub-005,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5055610187870891,0.4633333333333333,0.4597538807986561,0.4623385219066529,0.4633333333333334,0.19499999999999984
F3,sub-005,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.519248174067542,0.5566666666666666,0.5570926755596908,0.5672071392659628,0.5566666666666666,0.33499999999999996
F4,sub-005,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5030491313068421,0.41333333333333333,0.4125898985020969,0.4152061168849804,0.41333333333333333,0.12
F5,sub-005,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5473584417319893,0.5766666666666667,0.5811322475697761,0.6081245656418574,0.5766666666666668,0.365
F6,sub-005,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5082918739635157,0.5033333333333333,0.5023255267183758,0.5119979952680976,0.5033333333333334,0.255
F7,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5495577433974058,0.5933333333333334,0.5985542403354387,0.6293468360454008,0.5933333333333334,0.39
F8,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5653543796762235,0.5066666666666667,0.5080775024674044,0.5123161631529378,0.5066666666666667,0.26
FCz,sub-005,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.5449636201328399,0.38333333333333336,0.35073649456163936,0.38966182805484767,0.3833333333333333,0.07499999999999984
FC1,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.5233270804582504,0.6033333333333334,0.6001259169601406,0.6105761621890654,0.6033333333333334,0.40500000000000014
FC2,sub-005,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.531519171960425,0.37666666666666665,0.36679561396288873,0.3853176802871925,0.37666666666666665,0.06499999999999995
FC3,sub-005,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5217878626768452,0.6033333333333334,0.5977491815108849,0.6077665402901952,0.6033333333333333,0.405
FC4,sub-005,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5154634949414941,0.55,0.543619960286627,0.54568013264323,0.5499999999999999,0.32499999999999996
FC5,sub-005,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5129570435340253,0.5766666666666667,0.5777049239134056,0.6016728115375504,0.5766666666666667,0.365
FC6,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5402879456809314,0.6066666666666667,0.6060792183313674,0.6067720334077232,0.6066666666666667,0.41000000000000003
FT7,sub-005,"{""C"": 100.0, ""gamma"": ""auto""}",0.5429341693599897,0.5766666666666667,0.5778119295867207,0.615949074238349,0.5766666666666667,0.365
FT8,sub-005,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5804156224935387,0.5766666666666667,0.5767434715821813,0.5881861348528016,0.5766666666666667,0.365
Cz,sub-005,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.5239667084751156,0.36,0.298740696216152,0.3393252001524971,0.36000000000000004,0.040000000000000036
C1,sub-005,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.526238506641726,0.6,0.5976126990876254,0.6048405879205615,0.6,0.4
C2,sub-005,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.5071793779504493,0.42333333333333334,0.4247543710958345,0.4289194465665054,0.42333333333333334,0.135
C3,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.4971939075719676,0.5133333333333333,0.5115331132756863,0.5182539682539682,0.5133333333333333,0.27
C4,sub-005,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5118897130593038,0.4533333333333333,0.4498544419261115,0.45216486871367384,0.45333333333333337,0.18000000000000005
C5,sub-005,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.529206655261275,0.5666666666666667,0.568655284289561,0.5973443223443223,0.5666666666666665,0.35
C6,sub-005,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5057841773290658,0.5466666666666666,0.5424781934631776,0.5445670422737783,0.5466666666666667,0.32000000000000006
T7,sub-005,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.5095155498341147,0.5433333333333333,0.5426538559710811,0.5719742998812766,0.5433333333333333,0.31499999999999995
T8,sub-005,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.4979302725238337,0.5433333333333333,0.540980892068975,0.5477548736777691,0.5433333333333333,0.31499999999999995
CP1,sub-005,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.43335263424552073,0.42333333333333334,0.42329174584813684,0.4240668088416761,0.42333333333333334,0.135
CP2,sub-005,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.46658835691093753,0.3433333333333333,0.19825504401339877,0.27970011534025374,0.3433333333333333,0.015000000000000013
CP3,sub-005,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.47608806265787135,0.41,0.4075285717566996,0.4100790287957408,0.41,0.11499999999999999
CP4,sub-005,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.5420562750597412,0.38666666666666666,0.3303309151695149,0.43022502663964396,0.38666666666666666,0.07999999999999985
CP5,sub-005,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5114904063203062,0.5233333333333333,0.5241759115670603,0.5466428995840761,0.5233333333333333,0.28500000000000003
CP6,sub-005,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5249110657716815,0.33666666666666667,0.20154561265864712,0.3703703703703704,0.33666666666666667,0.0050000000000000044
TP7,sub-005,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5385778869981679,0.55,0.5473285714652368,0.5670791412145167,0.5499999999999999,0.32499999999999996
TP8,sub-005,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5357285255504086,0.33,0.199000912627888,0.3321513002364066,0.33,-0.004999999999999893
Pz,sub-005,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.49748254746846193,0.5133333333333333,0.5131834164193937,0.5136904714104839,0.5133333333333333,0.27
P3,sub-005,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.5393473478826373,0.52,0.516881213540589,0.5165660363028783,0.52,0.28
P4,sub-005,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5927339444265707,0.55,0.5464016157411923,0.6010240655401946,0.5499999999999999,0.32499999999999996
P5,sub-005,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.5198888775899833,0.5133333333333333,0.5138510959939532,0.5222446236559141,0.5133333333333333,0.27
P6,sub-005,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.577477208932608,0.5266666666666666,0.5277421195264584,0.5604705733130391,0.5266666666666667,0.29000000000000004
P7,sub-005,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.535014614674675,0.5566666666666666,0.5555082265694148,0.5628558310376492,0.5566666666666666,0.33499999999999996
P8,sub-005,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5558820131973716,0.53,0.5283666264488599,0.5434153353012631,0.53,0.29500000000000004
POz,sub-005,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.5420743932318228,0.49,0.49105237447840344,0.49807899759356067,0.49,0.235
PO3,sub-005,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.542082068561616,0.5033333333333333,0.506317534775334,0.5138766889864881,0.5033333333333333,0.255
