protocol,family,model,variant,dataset,channel,n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,dreyer,CP1,21,53.75,4.126893504804794,52.107103863312986,5.165100368393911,54.33405350975,5.039507381924786,53.75,4.126893504804794,0.07500000000000001,0.0825378700960959
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,dreyer,CP3,21,53.214285714285715,4.322387732988066,51.99864432626605,5.693904175160619,53.38297035172614,4.595380252202028,53.214285714285715,4.322387732988066,0.0642857142857143,0.0864477546597613
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,dreyer,CP5,21,53.541666666666664,4.281744192888377,52.564781991491415,4.98893957993056,53.91861239818143,4.506784392181947,53.541666666666664,4.281744192888374,0.07083333333333335,0.0856348838577675
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,dreyer,P3,21,56.875,5.455788210698798,56.11947246550666,6.088458360840837,57.18749770289777,5.761529969440056,56.875,5.455788210698798,0.1375,0.10911576421397597
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Fpz,51,57.384471376490296,8.440393326834835,56.744971108540355,8.979870633893825,57.73850938377277,8.463934194259169,57.386908298673,8.439964743732812,0.14773218612548408,0.1687994552244324
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Fp1,51,62.50438466844024,9.672864606725467,61.77738206552864,10.25735189884488,63.14861294682491,10.008784708006955,62.50445632798575,9.673929575110643,0.2500845120164181,0.19346469232085342
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Fp2,51,59.02192334220121,8.579729088858748,58.773314609199424,8.605158546262105,59.28065769670968,8.764076938146689,59.02139037433155,8.579482515923196,0.18043038257661115,0.17159092865934555
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,AF3,51,62.89718198837324,9.07505497354944,62.52655595849211,9.190320546687882,63.401401419254114,9.242233729386587,62.89661319073085,9.074685880916403,0.25793627446944445,0.1814956099815453
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,AF4,51,61.26825302985516,8.819031032252262,60.75268424775055,9.108022915431162,61.779411465423685,8.977274407921646,61.268568033273915,8.819182415484233,0.22536918672895073,0.17638261869911717
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,AF7,51,65.97556409498473,10.710122847823794,65.30934007540091,11.34207046616445,66.69094701446116,10.979405462076928,65.97544068132302,10.710780947573106,0.31950663035211807,0.21420634009119452
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,AF8,51,66.98659966499162,10.856301371990114,66.80070760299324,10.902997258752958,67.38722547689153,11.047845592503998,66.986531986532,10.855691118341465,0.3397335101305589,0.21712464688111546
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Fz,51,59.26711991329196,9.305054414031586,58.53850693466411,9.951636483741124,59.596592276805126,9.434807582765202,59.26936026936027,9.304592190949599,0.18538037119641287,0.1860935225382221
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F1,51,63.897674647748545,9.78592321108298,63.38000831647894,10.316934060277278,64.26920827553198,9.861977430823279,63.897603485838786,9.785943199095332,0.2779521539838098,0.19571764824812926
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F2,51,63.849295497093316,10.347955837651142,63.55043338708553,10.503446851615058,64.21114680243592,10.43451272728063,63.84888096652802,10.34741740126342,0.27698187751946846,0.20695381316139347
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F3,51,66.39787171149867,10.088832814943057,65.88565200797868,10.574412626774093,66.98954025914713,10.127492625522889,66.3973063973064,10.088028156037183,0.3279527899996286,0.2017706796901378
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F4,51,65.84949256084343,10.538527238824736,65.56052943688559,10.684727591474438,66.28348131820604,10.70018501227157,65.84858387799565,10.537183300346811,0.31698281121173305,0.21076403360056492
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F5,51,68.5056163168785,10.264602647963367,67.99091098353063,10.807252718304499,69.20013548079676,10.347685411441955,68.50406020994257,10.263850142743038,0.37009553054989686,0.20528587377936536
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F6,51,69.29121095674451,11.330742503355953,69.09555398667459,11.45655857382768,69.66509716281467,11.438235819501703,69.29005743711627,11.32931032213205,0.38581622650508673,0.22660665314736994
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F7,51,69.04512759877821,10.753670336758049,68.52824784005462,11.309745953954618,69.73260771197097,10.859835543955176,69.04357298474946,10.752548688398594,0.38088782194871534,0.21506607176077175
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,F8,51,70.49674844812297,11.96997934917119,70.17050329376553,12.447287654046868,70.79738730480402,12.206725127913403,70.49623687858981,11.969504658691971,0.40993097677747886,0.2393974204131181
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FCz,51,62.757907182973696,11.08317748969042,62.46459506923788,11.241410145603963,63.0699255769478,11.130718841652394,62.76005149534561,11.082554090801557,0.2551925628283319,0.22165402121674607
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FC1,51,65.74115676421323,10.239919419654441,65.40633566902795,10.513316026272568,66.13626189548272,10.248159545991097,65.74093879976233,10.239772498271789,0.31482050677807627,0.20479611773231385
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FC2,51,64.6718395901074,10.087323686623526,64.51223080371176,10.144884031816833,64.91428294797487,10.212651938820203,64.67092493563081,10.086049748194675,0.29342867659798694,0.20173663744838502
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FC3,51,67.72135185732586,10.048708603401298,67.49495592424418,10.14593293724915,68.173693805567,10.231188038281207,67.72043969102793,10.047495454347901,0.3544198078574353,0.20096522141167858
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FC4,51,66.66331658291458,10.797919722173662,66.5079928679211,10.809578611866874,67.03982751948554,11.0260484130275,66.66211130917013,10.796075615894592,0.33325786672057134,0.21594772059168946
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FC5,51,69.55537491378462,11.058579143023056,69.14857269677351,11.503420628960805,70.11926264559094,11.18970718641188,69.55397108338285,11.056807912519865,0.39109786722376627,0.2211602475333683
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FC6,51,69.73169770420732,11.880097296673169,69.61099086759936,11.938763582079016,70.00744807121796,11.986238745819499,69.73073876015053,11.878886848098162,0.3946278056690698,0.23759823732947047
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FT7,51,70.82914572864321,10.150878351392308,70.3729075328191,10.689808095001412,71.53219165130056,10.137425607176228,70.82798573975046,10.15002061523571,0.4165725825141542,0.20301353246693937
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,FT8,51,71.03611193221006,12.046467043842101,70.89066680712381,12.168370325973436,71.30125546067929,12.113571030550053,71.03525450584274,12.045479892830459,0.42071679723454225,0.2409262224205908
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Cz,51,63.51389299438368,9.765661903245993,63.06824816120674,10.134214348482558,64.04165273900242,9.784157774413666,63.51574569221627,9.766870097526002,0.27030003029125926,0.1953267864501237
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,C1,51,63.93733372746083,10.6770147431338,63.75654053615092,10.767306321285993,64.17009974247173,10.846665397323124,63.93701723113489,10.676403735707304,0.27874443352143463,0.21353593017675243
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,C2,51,63.71938121982461,9.067455007173317,63.57067342091707,9.070388854854745,64.01631195680487,9.337137550658918,63.71845910081204,9.066891215728944,0.274376013749477,0.18134204042605215
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,C3,51,65.11360725194601,9.382619865740734,64.76449576508647,9.69200470464556,65.5330213113802,9.77827467957911,65.1131907308378,9.381547772340351,0.30227006383230315,0.18764685143149734
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,C4,51,64.75923736328703,8.770484716539158,64.56093283547948,8.779079282535578,65.16878168314759,9.063685924968125,64.75698158051098,8.768328517358738,0.29516011682520493,0.1753861980052544
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,C5,51,67.07187900285743,9.89684551216942,66.76283667296032,10.037431727024748,67.66306760803961,10.18198393609163,67.07308377896614,9.89530849669746,0.34145919413766196,0.19791379241915713
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,C6,51,66.91634643807272,10.620942800552413,66.62460345998379,10.802827012936735,67.38042738941087,10.833968220098058,66.91305208952268,10.618863475811917,0.33829174088727954,0.2123966070598405
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,T7,51,68.22854468420533,9.790623984832093,67.8898510465763,10.021254231950937,68.82530723017175,9.973815064977925,68.23014458308576,9.788274077292932,0.3646000348781216,0.19577358204400977
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,T8,51,67.37653956054784,10.418318764539242,67.03024984708337,10.611107744856012,68.01258946244603,10.6994453835617,67.3731431966726,10.417718362436757,0.34748866442946397,0.20835919832042282
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,CP1,51,58.57990935067494,7.426121829530986,58.333228415656635,7.465307861675434,58.79064378281181,7.543176410176969,58.57922360863537,7.427320978581835,0.17158318593587688,0.1485436659735758
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,CP2,51,60.24889151640556,9.064424425179187,60.0345445164332,9.109642553812925,60.47445981482109,9.205237919198002,60.24668251138839,9.062621780248389,0.2049488679644968,0.18126506754524607
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,CP3,51,63.53182579564489,8.096293681753032,63.10875844734966,8.287887304015772,64.16893908047325,8.39961948119805,63.531491384432556,8.094553057036537,0.27063698114943113,0.16189930998148044
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,CP4,51,64.19031431668145,10.06828145053424,63.87794976842066,10.167481451536919,64.78128486460668,10.424105904249636,64.18686868686868,10.068250918785049,0.28375677400550176,0.20136498662699256
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,CP5,51,64.64030939008771,8.48835780465695,64.27063034606113,8.514655257143778,65.39519969289863,8.91080441982649,64.64101802337096,8.4867663683296,0.2928212918093034,0.16974467829771805
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,CP6,51,65.20061089762538,9.60425020617512,64.77376780285465,9.840254608803821,65.85030648290763,9.819016550117505,65.198752228164,9.603111413763244,0.30399038868793465,0.19207231944924902
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,TP7,51,64.31717410582323,8.10821704531937,63.87907721994351,8.241716486976205,65.07469636730018,8.526220200429405,64.3182808476926,8.107457854353132,0.28636147527653544,0.16215341794915786
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,TP8,51,64.59197950536999,9.423094783815609,64.26598710340421,9.540308382253459,65.13816283626014,9.807055228961802,64.58981976629036,9.422419319462378,0.29181126462929385,0.18845533555583383
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Pz,51,65.58266824317667,12.606343473587886,64.93621571762101,13.219507343798467,66.3583824981302,12.738944024670658,65.58308575955635,12.606502368332976,0.3116580859535823,0.25212859297675433
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,P3,51,65.58202778598877,12.72821753959253,65.29932495852032,12.800569310864079,66.12703318381864,12.935204884362605,65.5837789661319,12.7268022270124,0.31167150577707053,0.25454327236505814
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,P4,51,67.52335205438959,12.689250984663495,67.25581088970226,12.949705482003893,67.78985108925079,12.826387739393985,67.52148940384234,12.688493946400065,0.35044638912784015,0.2537779065681876
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,P5,51,63.297861858311165,10.73323828389732,62.61172442514054,11.495323168928827,63.32414987873769,12.043918784013382,63.29867300455535,10.732631250225587,0.26597148347403,0.21465769933638754
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,P6,51,66.62040595132525,12.527757034139873,66.41913112349651,12.596642751449696,66.99281652139751,12.678858002673717,66.61715191126956,12.52862674571574,0.3323602007452002,0.25057601540923236
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,P7,51,63.03207212533255,9.639512679011835,62.64210838758122,9.807209924275046,63.54084004301781,9.903395520522881,63.03297682709448,9.63860695109513,0.26065807075479075,0.19277423477701455
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,P8,51,64.30732091831707,10.371187109248783,64.0288172692696,10.46988251008684,64.71116088481055,10.496975658765892,64.30510992275698,10.370291352557825,0.2861182652493864,0.2074127587058293
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,POz,51,65.43624987683516,12.84615324448036,65.05810131041291,13.133650455743984,65.8181684738956,12.832744016150285,65.4367201426025,12.845306026027442,0.30873554875573384,0.2569176948519994
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,PO3,51,64.67001675041877,13.265131195368149,64.38526121858567,13.473892920112569,64.93876330363506,13.476766818345649,64.67082590612003,13.263912202187496,0.2934179133788298,0.2652854462396489
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,PO4,51,66.67065720760667,12.80042042561227,66.53871986429237,12.870666135891758,66.87772649113487,12.91412518912955,66.6694394929689,12.799964979359704,0.3333989729399525,0.2560047221484843
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,PO5,51,63.984087102177554,12.005798354465828,63.676292767536324,12.152414381974529,64.35000541132231,12.144529025815052,63.9847494553377,12.005334897605694,0.27969325453163374,0.24011006158642556
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,PO6,51,66.15026110946891,12.27858140334854,65.85106363791982,12.51265169848115,66.47654923797595,12.334727433046117,66.1490394137453,12.278749088909592,0.3229876632793393,0.24557509288557255
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,PO7,51,62.386294216178925,11.545166702163169,62.05583288517561,11.739838068375882,62.67272928973661,11.702364977193543,62.38720538720539,11.544911997409177,0.24774053289820017,0.23090033999501586
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,PO8,51,64.26909055079318,11.68971276051505,64.00698767788711,11.810345362010457,64.61965412509045,11.798835879706473,64.26787482669836,11.688753109330214,0.2853685955576902,0.23378447763663063
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,Oz,51,60.089269878805794,11.087290083795159,59.633230568027194,11.564833594058815,60.10252566049282,11.409879132088378,60.09170132699545,11.086331016488337,0.20182826866660397,0.2217280735109222
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,O1,51,60.58192925411371,10.92343676183178,60.069222783750455,11.35451069608003,60.78739194253213,11.049102239018364,60.58427411368588,10.9232069861537,0.21167632951288445,0.21846024127654776
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_2c,O2,51,62.2473642723421,11.459370229636473,61.874009725983406,11.730750920291252,62.490499831972535,11.565617936333753,62.24757377698554,11.459749075916415,0.24494857027629444,0.22919324965376184
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Fpz,11,43.1048951048951,6.8446503155052145,42.80674127529313,6.852035059260718,43.574701662362415,7.279433620086241,43.1062136516682,6.845297763561082,0.14658245995046426,0.1026741853202337
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Fp1,11,46.044694435998785,11.428437783301264,45.69001946173412,11.500744682831158,46.56546642071762,12.236456151332845,46.046831955922855,11.428737670669074,0.1906864311921849,0.17142880532436708
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Fp2,11,42.43701226309922,6.630963219635618,42.22362833297241,6.522101120674716,42.96409882456262,7.735025068478338,42.43924089378635,6.630857704942771,0.13657547699214365,0.0994634727808465
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,AF3,11,46.04236343366778,10.27718994314082,45.47611763298068,10.31247488640824,46.97028484663113,11.553427891505645,46.037955310682584,10.280145475328164,0.19057526250635373,0.1541981920940241
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,AF4,11,46.34782608695653,7.678276735530519,46.11838654958086,7.658573138737107,46.922874834218895,7.990223832012585,46.349862258953166,7.678710908661659,0.19522733754359847,0.11517626212837588
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,AF7,11,47.98297354819094,10.131234404823624,47.56399362427402,10.391218525686723,48.898078931982226,11.147725125937155,47.98591980410162,10.129905003694581,0.21978743059938355,0.15194918954746758
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,AF8,11,46.61953988040945,9.978727687830073,46.45551096837986,9.913673141119185,47.193696562238635,10.42461971090808,46.62197734925008,9.978156497785955,0.19931510922570672,0.14967574560257238
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Fz,11,47.80348636870376,8.796301708292589,47.52919249460201,8.778276072698691,48.003876482756475,8.920688398356214,47.80287725742271,8.7960199867851,0.21704933661593281,0.1319431563425942
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F1,11,48.01135096787271,10.655282629277146,47.59869423746462,10.664030071787478,48.773090689453866,11.449497856279015,48.0104071013162,10.656311341537586,0.2201507040126202,0.15985056151371915
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F2,11,47.377014290057765,8.78520003638608,47.00255125545894,8.635607106335454,47.91337811553185,8.88370216388759,47.37771655953474,8.784916334160592,0.2106709717069034,0.1317716382868893
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F3,11,49.77014290057768,9.65250467058335,49.331224695688995,9.589637536689038,50.674982041965485,10.318355745345565,49.76981940618304,9.652810655835356,0.24653919673654198,0.14479981974324646
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F4,11,46.983480287828115,8.706722419356154,46.36411592545837,9.107573197115029,47.75952896371604,8.632490322038468,46.98224670951943,8.706956922303581,0.20474887808925865,0.1306014664865109
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F5,11,51.04388365257931,8.72542905395831,50.59669231190439,8.821071874088306,52.503548318672344,9.347530922671735,51.0428527701255,8.726239064990331,0.26561825171420766,0.1309129069644305
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F6,11,48.468126076821726,9.735697530683805,48.042986421636535,9.517031067074308,49.76104264152638,10.410275510733069,48.468319559228654,9.735617714085443,0.22703241121307186,0.14603112612923438
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F7,11,52.25590351677308,8.527897453834248,51.76478746177568,8.697121369063971,53.72532961980263,9.825266593730815,52.2568105295378,8.52698838861798,0.28381991804054035,0.12793716215539816
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,F8,11,51.37782507347725,10.009946662666838,51.311624424995294,9.929732794385284,51.90055952671453,10.22630869679265,51.37985919804101,10.008930680738922,0.2706835947626701,0.1501410909243518
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FCz,11,50.80379041248606,11.562230205705196,50.31612039776956,11.904402854585811,51.757119312681986,11.751375449257173,50.80348943985308,11.562181440454959,0.26204200275532946,0.17343105130883893
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FC1,11,51.985608594304246,10.841435624430558,51.6366468094869,10.844987655333558,53.08293707346644,11.01916828083868,51.984695439240895,10.841387613761558,0.27975622782588794,0.1626200808195935
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FC2,11,48.56004864700517,9.989539055932493,48.15840719896143,9.904095325020473,49.29622873649452,10.131927616227895,48.55616773798592,9.98971807772668,0.22837146135722744,0.14984440486411243
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FC3,11,52.25529542920847,10.433435867699524,51.87549531543105,10.474047722271413,53.189735628090254,10.809378270000613,52.260789715335164,10.427784828161874,0.28386670457785185,0.1564631480062653
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FC4,11,49.31661092530658,8.93844671357506,49.019062179163406,8.884527968362459,50.09414568873714,9.297856210664012,49.315273951637586,8.939188273706531,0.23974579683882008,0.13407856601175083
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FC5,11,52.34742069524678,9.988582750807067,52.0167088781574,10.24460640260114,53.2519690407939,10.24533030417357,52.34986225895316,9.987010513490876,0.28520804541946193,0.14983084835509908
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FC6,11,51.98408837539272,9.78882743058109,51.76127648899003,9.82151835645127,52.32048185953674,10.010030619110173,51.98408325681053,9.78883001460973,0.2797617260845227,0.14683220930354493
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FT7,11,53.136110266545046,8.793058059338502,52.91706462025926,9.160939829675327,54.55267113848525,9.564096992800375,53.13896541169269,8.79164426350572,0.2970350624289713,0.1318991481492165
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,FT8,11,53.923279618931794,8.864432371726455,53.61724043031841,9.012276769155921,54.363079111285614,8.650007221850117,53.9228650137741,8.864797785978691,0.30884838316046365,0.13296720029488185
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Cz,11,52.560555386642335,11.32654881737737,51.74101026729527,12.62667875303197,53.308332988341654,12.088661792426144,52.55922865013773,11.326901137251507,0.28839493713757425,0.16990178619469878
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,C1,11,51.80176345393737,9.31540426473776,51.56932556133606,9.32384102801357,52.37119037204483,9.326778667300111,51.79981634527089,9.316781880748517,0.2769908987138558,0.13975622693040926
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,C2,11,46.224789703050575,9.764620205656765,45.90653614210389,9.612841727066197,47.00888479709324,10.427896383110612,46.22191613100704,9.766055162073615,0.1933603046168491,0.14647505283355042
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,C3,11,49.28782811391507,8.147964970401127,48.95179622615676,8.019033193577437,49.465002457570435,7.945895329596868,49.29017447199265,8.148141305362323,0.23931665649786452,0.1222194182860913
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,C4,11,47.072463768115945,8.356534809241415,46.366138775840966,8.388226718980773,47.94345309048313,8.94805729441462,47.06917661463116,8.359977724096211,0.20605398361478725,0.12538253619317755
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,C5,11,51.409445626836934,7.994904569159063,50.57208390153981,9.107862648711505,52.61763454429703,8.036253168383235,51.41659014386287,7.994704866382017,0.27119675379105385,0.11992189767050737
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,C6,11,49.25641025641026,8.074236427403001,48.56813862248066,8.241023380688658,49.594714160084145,8.241613040405445,49.25650443832262,8.074196624510039,0.23883301041968605,0.12111910959534979
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,T7,11,51.3762035066383,9.147013537312278,50.631579645197164,10.044282380590321,52.13871867992265,9.27704557488222,51.378940924395465,9.14375689900293,0.2706501938486974,0.13719669883070773
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,T8,11,49.37579811492855,8.58066795711663,48.723464082212956,9.172013249151586,49.84843563477156,8.518631420406983,49.374349556167736,8.582385356534497,0.240610025160553,0.12874197222135897
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,CP1,11,41.04145130232087,6.619331977888683,40.57230201838438,6.874470689225724,41.37612478556969,7.422889104816923,41.043158861340686,6.618127691391204,0.11562803608605138,0.09928555365876394
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,CP2,11,39.70842201276984,5.833271527233761,38.225519878008214,8.203538841181365,39.53220873131214,6.85807190119757,39.71380471380472,5.831353947750738,0.09569932883451289,0.08747303212275824
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,CP3,11,45.22489105097801,7.486718072789615,44.741019361707735,7.595261464999517,45.73355467860397,7.726534911563738,45.22099785736149,7.488493332406762,0.17832214560229068,0.11232410934179649
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,CP4,11,48.16509577379142,10.253205044887208,47.19051144549338,11.104752190853926,48.733727182580516,10.201874616936603,48.16467707376798,10.253355575511328,0.22244907067621444,0.15380793463723724
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,CP5,11,48.34701530353704,6.801270489165259,48.08804161679767,6.724038015141989,49.19773311332506,7.428479611431192,48.34649525558616,6.801539560315694,0.22518556378588264,0.10202924461475665
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,CP6,11,45.59045302523563,9.73790950088584,43.642616777233115,12.48008052050984,47.09448171039396,9.087586678841216,45.59198041016223,9.738411936655401,0.1838477597277289,0.14606568098342151
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,TP7,11,50.437823046518695,7.620792097759963,50.20202506439602,7.584233517940647,51.40737865459846,7.840277234276035,50.43893480257117,7.619890794061582,0.2565677665566929,0.11431153996542383
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,TP8,11,45.58994628559846,8.992247207579258,43.949215067208996,11.601075844253531,46.384173675646934,9.14620183656732,45.58953168044077,8.992184787972286,0.18382404101437333,0.13487994062069894
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Pz,11,46.801256714300195,9.995186629566044,43.65549151085569,15.310870212201175,43.224668223022626,17.35693342709969,46.799510254055704,9.995698421104931,0.20198475845167357,0.1499377998091391
