CP1	VP001_B	acc=0.5694	f1=0.5499	precision=0.5840	kappa=0.1389	inner_f1=0.7687
CP1	VP002_B	acc=0.5833	f1=0.5485	precision=0.6205	kappa=0.1667	inner_f1=0.7887
CP1	VP003_B	acc=0.8194	f1=0.8191	precision=0.8217	kappa=0.6389	inner_f1=0.7916
CP1	VP004_B	acc=0.7361	f1=0.7319	precision=0.7519	kappa=0.4722	inner_f1=0.7857
CP1	VP005_B	acc=0.6667	f1=0.6625	precision=0.6753	kappa=0.3333	inner_f1=0.7887
CP1	VP006_B	acc=0.7083	f1=0.7078	precision=0.7098	kappa=0.4167	inner_f1=0.7831
CP1	VP007_B	acc=0.6944	f1=0.6689	precision=0.7812	kappa=0.3889	inner_f1=0.7693
CP1	VP008_B	acc=0.7778	f1=0.7771	precision=0.7812	kappa=0.5556	inner_f1=0.7938
CP1	VP009_B	acc=0.9306	f1=0.9302	precision=0.9390	kappa=0.8611	inner_f1=0.7635
CP1	VP010_B	acc=0.9028	f1=0.9026	precision=0.9056	kappa=0.8056	inner_f1=0.7639
CP1	VP011_B	acc=0.5000	f1=0.4109	precision=0.5000	kappa=0.0000	inner_f1=0.7916
CP1	VP012_B	acc=0.8472	f1=0.8458	precision=0.8609	kappa=0.6944	inner_f1=0.7665
CP1	VP013_B	acc=0.7500	f1=0.7498	precision=0.7508	kappa=0.5000	inner_f1=0.7750
CP1	VP014_B	acc=0.9306	f1=0.9304	precision=0.9336	kappa=0.8611	inner_f1=0.7830
CP1	VP015_B	acc=0.7917	f1=0.7907	precision=0.7974	kappa=0.5833	inner_f1=0.7627
CP1	VP016_B	acc=0.8611	f1=0.8594	precision=0.8799	kappa=0.7222	inner_f1=0.7606
CP1	VP017_B	acc=0.5972	f1=0.5953	precision=0.5991	kappa=0.1944	inner_f1=0.7886
CP1	VP018_B	acc=0.5972	f1=0.5313	precision=0.7222	kappa=0.1944	inner_f1=0.7747
CP1	VP019_B	acc=0.7639	f1=0.7635	precision=0.7657	kappa=0.5278	inner_f1=0.7578
CP1	VP020_B	acc=0.9306	f1=0.9304	precision=0.9336	kappa=0.8611	inner_f1=0.7521
CP1	VP021_B	acc=0.9444	f1=0.9443	precision=0.9500	kappa=0.8889	inner_f1=0.7750
CP1	VP022_B	acc=0.7083	f1=0.7083	precision=0.7085	kappa=0.4167	inner_f1=0.7742
CP1	VP023_B	acc=0.7500	f1=0.7492	precision=0.7531	kappa=0.5000	inner_f1=0.7856
CP1	VP024_B	acc=0.6389	f1=0.6378	precision=0.6406	kappa=0.2778	inner_f1=0.8021
CP1	VP025_B	acc=0.9167	f1=0.9161	precision=0.9286	kappa=0.8333	inner_f1=0.7611
CP1	VP026_B	acc=0.8194	f1=0.8186	precision=0.8257	kappa=0.6389	inner_f1=0.7774
P7	VP001_B	acc=0.5417	f1=0.5146	precision=0.5536	kappa=0.0833	inner_f1=0.7210
P7	VP002_B	acc=0.5694	f1=0.5104	precision=0.6341	kappa=0.1389	inner_f1=0.7768
P7	VP003_B	acc=0.5417	f1=0.5074	precision=0.5578	kappa=0.0833	inner_f1=0.7194
P7	VP004_B	acc=0.6528	f1=0.6473	precision=0.6630	kappa=0.3056	inner_f1=0.7460
P7	VP005_B	acc=0.7083	f1=0.6985	precision=0.7396	kappa=0.4167	inner_f1=0.7521
P7	VP006_B	acc=0.6111	f1=0.6035	precision=0.6204	kappa=0.2222	inner_f1=0.7638
P7	VP007_B	acc=0.6250	f1=0.6124	precision=0.6437	kappa=0.2500	inner_f1=0.7431
P7	VP008_B	acc=0.8333	f1=0.8328	precision=0.8375	kappa=0.6667	inner_f1=0.7443
P7	VP009_B	acc=0.8611	f1=0.8601	precision=0.8714	kappa=0.7222	inner_f1=0.6885
P7	VP010_B	acc=0.7500	f1=0.7492	precision=0.7531	kappa=0.5000	inner_f1=0.7215
P7	VP011_B	acc=0.5417	f1=0.4198	precision=0.7609	kappa=0.0833	inner_f1=0.7336
P7	VP012_B	acc=0.6528	f1=0.6522	precision=0.6538	kappa=0.3056	inner_f1=0.7330
P7	VP013_B	acc=0.8333	f1=0.8328	precision=0.8375	kappa=0.6667	inner_f1=0.7409
P7	VP014_B	acc=0.8472	f1=0.8458	precision=0.8609	kappa=0.6944	inner_f1=0.7511
P7	VP015_B	acc=0.6389	f1=0.6318	precision=0.6505	kappa=0.2778	inner_f1=0.7640
P7	VP016_B	acc=0.8750	f1=0.8730	precision=0.9000	kappa=0.7500	inner_f1=0.7333
P7	VP017_B	acc=0.6111	f1=0.6099	precision=0.6125	kappa=0.2222	inner_f1=0.7442
P7	VP018_B	acc=0.5278	f1=0.3923	precision=0.7571	kappa=0.0556	inner_f1=0.7805
P7	VP019_B	acc=0.7639	f1=0.7635	precision=0.7657	kappa=0.5278	inner_f1=0.7720
P7	VP020_B	acc=0.8611	f1=0.8611	precision=0.8611	kappa=0.7222	inner_f1=0.7325
P7	VP021_B	acc=0.8472	f1=0.8472	precision=0.8475	kappa=0.6944	inner_f1=0.7348
P7	VP022_B	acc=0.8056	f1=0.8050	precision=0.8094	kappa=0.6111	inner_f1=0.7355
P7	VP023_B	acc=0.6250	f1=0.6214	precision=0.6299	kappa=0.2500	inner_f1=0.7499
P7	VP024_B	acc=0.7361	f1=0.7357	precision=0.7378	kappa=0.4722	inner_f1=0.7306
P7	VP025_B	acc=0.8333	f1=0.8322	precision=0.8429	kappa=0.6667	inner_f1=0.7222
P7	VP026_B	acc=0.7222	f1=0.7168	precision=0.7408	kappa=0.4444	inner_f1=0.7777
P3	VP001_B	acc=0.5417	f1=0.5146	precision=0.5536	kappa=0.0833	inner_f1=0.7717
P3	VP002_B	acc=0.5417	f1=0.4991	precision=0.5632	kappa=0.0833	inner_f1=0.8165
P3	VP003_B	acc=0.7778	f1=0.7762	precision=0.7857	kappa=0.5556	inner_f1=0.7573
P3	VP004_B	acc=0.7639	f1=0.7582	precision=0.7911	kappa=0.5278	inner_f1=0.7650
P3	VP005_B	acc=0.6944	f1=0.6944	precision=0.6944	kappa=0.3889	inner_f1=0.7590
P3	VP006_B	acc=0.7639	f1=0.7638	precision=0.7641	kappa=0.5278	inner_f1=0.7706
P3	VP007_B	acc=0.6250	f1=0.6080	precision=0.6513	kappa=0.2500	inner_f1=0.7917
P3	VP008_B	acc=0.8194	f1=0.8194	precision=0.8197	kappa=0.6389	inner_f1=0.7276
P3	VP009_B	acc=0.8194	f1=0.8166	precision=0.8407	kappa=0.6389	inner_f1=0.7471
P3	VP010_B	acc=0.8472	f1=0.8472	precision=0.8475	kappa=0.6944	inner_f1=0.7241
P3	VP011_B	acc=0.5139	f1=0.4033	precision=0.5537	kappa=0.0278	inner_f1=0.7748
P3	VP012_B	acc=0.7639	f1=0.7627	precision=0.7691	kappa=0.5278	inner_f1=0.7637
P3	VP013_B	acc=0.7778	f1=0.7776	precision=0.7786	kappa=0.5556	inner_f1=0.7944
P3	VP014_B	acc=0.8750	f1=0.8744	precision=0.8824	kappa=0.7500	inner_f1=0.7578
P3	VP015_B	acc=0.7639	f1=0.7638	precision=0.7641	kappa=0.5278	inner_f1=0.7809
P3	VP016_B	acc=0.8472	f1=0.8436	precision=0.8830	kappa=0.6944	inner_f1=0.7546
P3	VP017_B	acc=0.6667	f1=0.6667	precision=0.6667	kappa=0.3333	inner_f1=0.7811
P3	VP018_B	acc=0.5833	f1=0.4958	precision=0.7727	kappa=0.1667	inner_f1=0.7741
P3	VP019_B	acc=0.7778	f1=0.7776	precision=0.7786	kappa=0.5556	inner_f1=0.7773
P3	VP020_B	acc=0.8611	f1=0.8607	precision=0.8656	kappa=0.7222	inner_f1=0.7218
P3	VP021_B	acc=0.9306	f1=0.9304	precision=0.9336	kappa=0.8611	inner_f1=0.7775
P3	VP022_B	acc=0.7222	f1=0.7214	precision=0.7250	kappa=0.4444	inner_f1=0.7634
P3	VP023_B	acc=0.6389	f1=0.6318	precision=0.6505	kappa=0.2778	inner_f1=0.7554
P3	VP024_B	acc=0.7917	f1=0.7916	precision=0.7919	kappa=0.5833	inner_f1=0.7525
P3	VP025_B	acc=0.9306	f1=0.9302	precision=0.9390	kappa=0.8611	inner_f1=0.7825
P3	VP026_B	acc=0.7500	f1=0.7492	precision=0.7531	kappa=0.5000	inner_f1=0.7915
Pz	VP001_B	acc=0.5417	f1=0.5209	precision=0.5504	kappa=0.0833	inner_f1=0.7519
Pz	VP002_B	acc=0.5000	f1=0.4857	precision=0.5000	kappa=0.0000	inner_f1=0.7805
Pz	VP003_B	acc=0.7778	f1=0.7776	precision=0.7786	kappa=0.5556	inner_f1=0.7160
Pz	VP004_B	acc=0.7361	f1=0.7357	precision=0.7378	kappa=0.4722	inner_f1=0.7545
Pz	VP005_B	acc=0.5833	f1=0.5714	precision=0.5938	kappa=0.1667	inner_f1=0.7469
Pz	VP006_B	acc=0.6944	f1=0.6942	precision=0.6950	kappa=0.3889	inner_f1=0.7268
Pz	VP007_B	acc=0.6528	f1=0.6411	precision=0.6757	kappa=0.3056	inner_f1=0.7605
Pz	VP008_B	acc=0.7639	f1=0.7635	precision=0.7657	kappa=0.5278	inner_f1=0.7605
Pz	VP009_B	acc=0.8194	f1=0.8166	precision=0.8407	kappa=0.6389	inner_f1=0.7333
Pz	VP010_B	acc=0.8750	f1=0.8750	precision=0.8753	kappa=0.7500	inner_f1=0.7521
Pz	VP011_B	acc=0.4722	f1=0.3208	precision=0.2429	kappa=-0.0556	inner_f1=0.7662
Pz	VP012_B	acc=0.7222	f1=0.7168	precision=0.7408	kappa=0.4444	inner_f1=0.7498
Pz	VP013_B	acc=0.7083	f1=0.6911	precision=0.7681	kappa=0.4167	inner_f1=0.7436
Pz	VP014_B	acc=0.8472	f1=0.8465	precision=0.8541	kappa=0.6944	inner_f1=0.7018
Pz	VP015_B	acc=0.7639	f1=0.7638	precision=0.7641	kappa=0.5278	inner_f1=0.7663
Pz	VP016_B	acc=0.8611	f1=0.8584	precision=0.8913	kappa=0.7222	inner_f1=0.7205
Pz	VP017_B	acc=0.6944	f1=0.6944	precision=0.6944	kappa=0.3889	inner_f1=0.7438
Pz	VP018_B	acc=0.5694	f1=0.4715	precision=0.7687	kappa=0.1389	inner_f1=0.7416
Pz	VP019_B	acc=0.7917	f1=0.7884	precision=0.8111	kappa=0.5833	inner_f1=0.7614
Pz	VP020_B	acc=0.8194	f1=0.8191	precision=0.8217	kappa=0.6389	inner_f1=0.7277
Pz	VP021_B	acc=0.9444	f1=0.9443	precision=0.9500	kappa=0.8889	inner_f1=0.7125
Pz	VP022_B	acc=0.6667	f1=0.6601	precision=0.6806	kappa=0.3333	inner_f1=0.7361
Pz	VP023_B	acc=0.6389	f1=0.6378	precision=0.6406	kappa=0.2778	inner_f1=0.7662
Pz	VP024_B	acc=0.7222	f1=0.7220	precision=0.7229	kappa=0.4444	inner_f1=0.7859
Pz	VP025_B	acc=0.9444	f1=0.9444	precision=0.9458	kappa=0.8889	inner_f1=0.7357
Pz	VP026_B	acc=0.7083	f1=0.7083	precision=0.7085	kappa=0.4167	inner_f1=0.7264
POz	VP001_B	acc=0.5556	f1=0.5381	precision=0.5655	kappa=0.1111	inner_f1=0.7406
POz	VP002_B	acc=0.5000	f1=0.4375	precision=0.5000	kappa=0.0000	inner_f1=0.7105
POz	VP003_B	acc=0.7778	f1=0.7771	precision=0.7812	kappa=0.5556	inner_f1=0.7026
POz	VP004_B	acc=0.7361	f1=0.7348	precision=0.7408	kappa=0.4722	inner_f1=0.7131
POz	VP005_B	acc=0.6806	f1=0.6775	precision=0.6877	kappa=0.3611	inner_f1=0.7747
POz	VP006_B	acc=0.5972	f1=0.5953	precision=0.5991	kappa=0.1944	inner_f1=0.7055
POz	VP007_B	acc=0.6389	f1=0.6087	precision=0.7009	kappa=0.2778	inner_f1=0.7522
POz	VP008_B	acc=0.8472	f1=0.8470	precision=0.8497	kappa=0.6944	inner_f1=0.7194
POz	VP009_B	acc=0.7639	f1=0.7601	precision=0.7815	kappa=0.5278	inner_f1=0.6897
POz	VP010_B	acc=0.8056	f1=0.8031	precision=0.8214	kappa=0.6111	inner_f1=0.7079
POz	VP011_B	acc=0.4722	f1=0.3208	precision=0.2429	kappa=-0.0556	inner_f1=0.7304
POz	VP012_B	acc=0.6528	f1=0.6527	precision=0.6529	kappa=0.3056	inner_f1=0.6914
POz	VP013_B	acc=0.7222	f1=0.7143	precision=0.7500	kappa=0.4444	inner_f1=0.6897
POz	VP014_B	acc=0.8611	f1=0.8601	precision=0.8714	kappa=0.7222	inner_f1=0.7077
POz	VP015_B	acc=0.6806	f1=0.6790	precision=0.6841	kappa=0.3611	inner_f1=0.7120
POz	VP016_B	acc=0.8194	f1=0.8134	precision=0.8673	kappa=0.6389	inner_f1=0.7415
POz	VP017_B	acc=0.6528	f1=0.6522	precision=0.6538	kappa=0.3056	inner_f1=0.7303
POz	VP018_B	acc=0.5833	f1=0.5091	precision=0.7109	kappa=0.1667	inner_f1=0.6881
POz	VP019_B	acc=0.7361	f1=0.7319	precision=0.7519	kappa=0.4722	inner_f1=0.7249
POz	VP020_B	acc=0.8194	f1=0.8191	precision=0.8217	kappa=0.6389	inner_f1=0.6850
POz	VP021_B	acc=0.8889	f1=0.8888	precision=0.8901	kappa=0.7778	inner_f1=0.7136
POz	VP022_B	acc=0.7222	f1=0.7078	precision=0.7769	kappa=0.4444	inner_f1=0.6877
POz	VP023_B	acc=0.5556	f1=0.5468	precision=0.5602	kappa=0.1111	inner_f1=0.7221
POz	VP024_B	acc=0.7083	f1=0.7083	precision=0.7085	kappa=0.4167	inner_f1=0.7485
POz	VP025_B	acc=0.9306	f1=0.9304	precision=0.9336	kappa=0.8611	inner_f1=0.6924
POz	VP026_B	acc=0.7083	f1=0.7069	precision=0.7124	kappa=0.4167	inner_f1=0.7173
O1	VP001_B	acc=0.5694	f1=0.5653	precision=0.5722	kappa=0.1389	inner_f1=0.6825
O1	VP002_B	acc=0.5833	f1=0.5312	precision=0.6500	kappa=0.1667	inner_f1=0.7053
O1	VP003_B	acc=0.6389	f1=0.6201	precision=0.6731	kappa=0.2778	inner_f1=0.6995
O1	VP004_B	acc=0.5833	f1=0.5820	precision=0.5844	kappa=0.1667	inner_f1=0.6916
O1	VP005_B	acc=0.5972	f1=0.5934	precision=0.6010	kappa=0.1944	inner_f1=0.6877
O1	VP006_B	acc=0.6250	f1=0.6232	precision=0.6275	kappa=0.2500	inner_f1=0.6750
O1	VP007_B	acc=0.5417	f1=0.4198	precision=0.7609	kappa=0.0833	inner_f1=0.6556
O1	VP008_B	acc=0.8611	f1=0.8594	precision=0.8799	kappa=0.7222	inner_f1=0.6944
O1	VP009_B	acc=0.6389	f1=0.6344	precision=0.6461	kappa=0.2778	inner_f1=0.6666
O1	VP010_B	acc=0.7361	f1=0.7357	precision=0.7378	kappa=0.4722	inner_f1=0.6831
O1	VP011_B	acc=0.5833	f1=0.5485	precision=0.6205	kappa=0.1667	inner_f1=0.6667
O1	VP012_B	acc=0.7222	f1=0.7220	precision=0.7229	kappa=0.4444	inner_f1=0.6694
O1	VP013_B	acc=0.6944	f1=0.6944	precision=0.6944	kappa=0.3889	inner_f1=0.6722
O1	VP014_B	acc=0.7361	f1=0.7361	precision=0.7363	kappa=0.4722	inner_f1=0.7056
O1	VP015_B	acc=0.5972	f1=0.5965	precision=0.5979	kappa=0.1944	inner_f1=0.6749
O1	VP016_B	acc=0.7083	f1=0.6812	precision=0.8158	kappa=0.4167	inner_f1=0.6830
O1	VP017_B	acc=0.5833	f1=0.5820	precision=0.5844	kappa=0.1667	inner_f1=0.6873
O1	VP018_B	acc=0.5278	f1=0.3923	precision=0.7571	kappa=0.0556	inner_f1=0.7138
O1	VP019_B	acc=0.8333	f1=0.8332	precision=0.8344	kappa=0.6667	inner_f1=0.6545
O1	VP020_B	acc=0.6389	f1=0.6378	precision=0.6406	kappa=0.2778	inner_f1=0.6666
O1	VP021_B	acc=0.7361	f1=0.7348	precision=0.7408	kappa=0.4722	inner_f1=0.6889
O1	VP022_B	acc=0.7222	f1=0.7214	precision=0.7250	kappa=0.4444	inner_f1=0.6972
O1	VP023_B	acc=0.6528	f1=0.6511	precision=0.6558	kappa=0.3056	inner_f1=0.6944
O1	VP024_B	acc=0.6806	f1=0.6800	precision=0.6818	kappa=0.3611	inner_f1=0.6998
O1	VP025_B	acc=0.8472	f1=0.8465	precision=0.8541	kappa=0.6944	inner_f1=0.6582
O1	VP026_B	acc=0.6667	f1=0.6656	precision=0.6687	kappa=0.3333	inner_f1=0.6916
FP2	VP001_B	acc=0.6528	f1=0.6323	precision=0.6966	kappa=0.3056	inner_f1=0.8386
FP2	VP002_B	acc=0.7222	f1=0.7168	precision=0.7408	kappa=0.4444	inner_f1=0.8417
FP2	VP003_B	acc=0.7639	f1=0.7616	precision=0.7743	kappa=0.5278	inner_f1=0.8302
FP2	VP004_B	acc=0.8056	f1=0.8054	precision=0.8065	kappa=0.6111	inner_f1=0.8440
FP2	VP005_B	acc=0.7917	f1=0.7916	precision=0.7919	kappa=0.5833	inner_f1=0.8361
FP2	VP006_B	acc=0.7500	f1=0.7370	precision=0.8115	kappa=0.5000	inner_f1=0.8583
FP2	VP007_B	acc=0.8333	f1=0.8328	precision=0.8375	kappa=0.6667	inner_f1=0.8444
FP2	VP008_B	acc=0.9861	f1=0.9861	precision=0.9865	kappa=0.9722	inner_f1=0.8358
FP2	VP009_B	acc=0.8611	f1=0.8607	precision=0.8656	kappa=0.7222	inner_f1=0.8357
FP2	VP010_B	acc=0.7917	f1=0.7913	precision=0.7937	kappa=0.5833	inner_f1=0.8165
FP2	VP011_B	acc=0.7500	f1=0.7492	precision=0.7531	kappa=0.5000	inner_f1=0.8444
FP2	VP012_B	acc=0.9722	f1=0.9722	precision=0.9722	kappa=0.9444	inner_f1=0.8637
FP2	VP013_B	acc=0.9167	f1=0.9164	precision=0.9219	kappa=0.8333	inner_f1=0.8306
FP2	VP014_B	acc=0.9306	f1=0.9305	precision=0.9309	kappa=0.8611	inner_f1=0.8360
FP2	VP015_B	acc=0.8889	f1=0.8888	precision=0.8901	kappa=0.7778	inner_f1=0.8222
FP2	VP016_B	acc=0.8194	f1=0.8177	precision=0.8320	kappa=0.6389	inner_f1=0.8248
FP2	VP017_B	acc=0.8750	f1=0.8748	precision=0.8776	kappa=0.7500	inner_f1=0.8275
FP2	VP018_B	acc=0.8750	f1=0.8748	precision=0.8776	kappa=0.7500	inner_f1=0.8417
FP2	VP019_B	acc=0.7917	f1=0.7907	precision=0.7974	kappa=0.5833	inner_f1=0.8527
FP2	VP020_B	acc=0.8056	f1=0.8017	precision=0.8311	kappa=0.6111	inner_f1=0.7970
FP2	VP021_B	acc=0.9028	f1=0.9028	precision=0.9031	kappa=0.8056	inner_f1=0.8500
FP2	VP022_B	acc=0.8194	f1=0.8194	precision=0.8197	kappa=0.6389	inner_f1=0.8778
FP2	VP023_B	acc=0.7500	f1=0.7492	precision=0.7531	kappa=0.5000	inner_f1=0.8583
FP2	VP024_B	acc=0.6806	f1=0.6509	precision=0.7737	kappa=0.3611	inner_f1=0.8416
FP2	VP025_B	acc=0.9861	f1=0.9861	precision=0.9865	kappa=0.9722	inner_f1=0.8222
FP2	VP026_B	acc=0.8056	f1=0.8050	precision=0.8094	kappa=0.6111	inner_f1=0.8388
AFF6	VP001_B	acc=0.7500	f1=0.7370	precision=0.8115	kappa=0.5000	inner_f1=0.8361
AFF6	VP002_B	acc=0.6806	f1=0.6729	precision=0.6991	kappa=0.3611	inner_f1=0.8027
AFF6	VP003_B	acc=0.7917	f1=0.7907	precision=0.7974	kappa=0.5833	inner_f1=0.8194
AFF6	VP004_B	acc=0.6389	f1=0.6364	precision=0.6429	kappa=0.2778	inner_f1=0.8108
AFF6	VP005_B	acc=0.7639	f1=0.7616	precision=0.7743	kappa=0.5278	inner_f1=0.8500
AFF6	VP006_B	acc=0.8194	f1=0.8194	precision=0.8197	kappa=0.6389	inner_f1=0.8389
AFF6	VP007_B	acc=0.8889	f1=0.8885	precision=0.8938	kappa=0.7778	inner_f1=0.8305
AFF6	VP008_B	acc=0.9444	f1=0.9443	precision=0.9500	kappa=0.8889	inner_f1=0.8472
AFF6	VP009_B	acc=0.7917	f1=0.7916	precision=0.7919	kappa=0.5833	inner_f1=0.8500
AFF6	VP010_B	acc=0.8194	f1=0.8194	precision=0.8197	kappa=0.6389	inner_f1=0.8556
AFF6	VP011_B	acc=0.7222	f1=0.7222	precision=0.7222	kappa=0.4444	inner_f1=0.8027
AFF6	VP012_B	acc=0.9306	f1=0.9302	precision=0.9390	kappa=0.8611	inner_f1=0.8249
AFF6	VP013_B	acc=0.9306	f1=0.9304	precision=0.9336	kappa=0.8611	inner_f1=0.8220
AFF6	VP014_B	acc=0.9444	f1=0.9444	precision=0.9444	kappa=0.8889	inner_f1=0.8277
AFF6	VP015_B	acc=0.8750	f1=0.8750	precision=0.8753	kappa=0.7500	inner_f1=0.8083
AFF6	VP016_B	acc=0.9167	f1=0.9167	precision=0.9167	kappa=0.8333	inner_f1=0.8214
AFF6	VP017_B	acc=0.7917	f1=0.7884	precision=0.8111	kappa=0.5833	inner_f1=0.8194
AFF6	VP018_B	acc=0.9167	f1=0.9166	precision=0.9180	kappa=0.8333	inner_f1=0.8305
AFF6	VP019_B	acc=0.8056	f1=0.8054	precision=0.8065	kappa=0.6111	inner_f1=0.8222
AFF6	VP020_B	acc=0.8472	f1=0.8465	precision=0.8541	kappa=0.6944	inner_f1=0.8361
AFF6	VP021_B	acc=0.8889	f1=0.8885	precision=0.8938	kappa=0.7778	inner_f1=0.8139
AFF6	VP022_B	acc=0.7639	f1=0.7627	precision=0.7691	kappa=0.5278	inner_f1=0.8357
AFF6	VP023_B	acc=0.7500	f1=0.7469	precision=0.7630	kappa=0.5000	inner_f1=0.8500
AFF6	VP024_B	acc=0.6250	f1=0.6124	precision=0.6437	kappa=0.2500	inner_f1=0.8248
AFF6	VP025_B	acc=0.9861	f1=0.9861	precision=0.9865	kappa=0.9722	inner_f1=0.8080
AFF6	VP026_B	acc=0.7639	f1=0.7627	precision=0.7691	kappa=0.5278	inner_f1=0.8055
F2	VP001_B	acc=0.6389	f1=0.6286	precision=0.6562	kappa=0.2778	inner_f1=0.7609
F2	VP002_B	acc=0.6806	f1=0.6661	precision=0.7185	kappa=0.3611	inner_f1=0.8250
F2	VP003_B	acc=0.8333	f1=0.8322	precision=0.8429	kappa=0.6667	inner_f1=0.7941
F2	VP004_B	acc=0.7083	f1=0.7083	precision=0.7085	kappa=0.4167	inner_f1=0.7915
F2	VP005_B	acc=0.7222	f1=0.7222	precision=0.7222	kappa=0.4444	inner_f1=0.7943
F2	VP006_B	acc=0.7639	f1=0.7638	precision=0.7641	kappa=0.5278	inner_f1=0.8222
F2	VP007_B	acc=0.8194	f1=0.8186	precision=0.8257	kappa=0.6389	inner_f1=0.7941
F2	VP008_B	acc=0.8194	f1=0.8186	precision=0.8257	kappa=0.6389	inner_f1=0.8166
F2	VP009_B	acc=0.8194	f1=0.8191	precision=0.8217	kappa=0.6389	inner_f1=0.8194
F2	VP010_B	acc=0.7639	f1=0.7627	precision=0.7691	kappa=0.5278	inner_f1=0.7778
F2	VP011_B	acc=0.6528	f1=0.6495	precision=0.6588	kappa=0.3056	inner_f1=0.7805
F2	VP012_B	acc=0.9583	f1=0.9583	precision=0.9615	kappa=0.9167	inner_f1=0.8056
F2	VP013_B	acc=0.9167	f1=0.9164	precision=0.9219	kappa=0.8333	inner_f1=0.8110
F2	VP014_B	acc=0.9444	f1=0.9444	precision=0.9458	kappa=0.8889	inner_f1=0.8278
F2	VP015_B	acc=0.8889	f1=0.8881	precision=0.9000	kappa=0.7778	inner_f1=0.7857
F2	VP016_B	acc=0.9167	f1=0.9164	precision=0.9219	kappa=0.8333	inner_f1=0.7632
F2	VP017_B	acc=0.6250	f1=0.6214	precision=0.6299	kappa=0.2500	inner_f1=0.7944
F2	VP018_B	acc=0.7639	f1=0.7638	precision=0.7641	kappa=0.5278	inner_f1=0.7972
F2	VP019_B	acc=0.8056	f1=0.8050	precision=0.8094	kappa=0.6111	inner_f1=0.7832
F2	VP020_B	acc=0.8194	f1=0.8191	precision=0.8217	kappa=0.6389	inner_f1=0.8082
F2	VP021_B	acc=0.9028	f1=0.9028	precision=0.9031	kappa=0.8056	inner_f1=0.8136
F2	VP022_B	acc=0.7222	f1=0.7203	precision=0.7286	kappa=0.4444	inner_f1=0.8222
F2	VP023_B	acc=0.7639	f1=0.7616	precision=0.7743	kappa=0.5278	inner_f1=0.8128
F2	VP024_B	acc=0.6528	f1=0.6268	precision=0.7118	kappa=0.3056	inner_f1=0.8278
F2	VP025_B	acc=0.9861	f1=0.9861	precision=0.9865	kappa=0.9722	inner_f1=0.8028
F2	VP026_B	acc=0.7361	f1=0.7348	precision=0.7408	kappa=0.4722	inner_f1=0.7776
FC2	VP001_B	acc=0.6667	f1=0.6571	precision=0.6875	kappa=0.3333	inner_f1=0.8305
FC2	VP002_B	acc=0.6250	f1=0.5901	precision=0.6895	kappa=0.2500	inner_f1=0.7608
FC2	VP003_B	acc=0.8056	f1=0.8054	precision=0.8065	kappa=0.6111	inner_f1=0.8027
FC2	VP004_B	acc=0.7083	f1=0.7083	precision=0.7085	kappa=0.4167	inner_f1=0.7944
FC2	VP005_B	acc=0.6944	f1=0.6942	precision=0.6950	kappa=0.3889	inner_f1=0.8111
FC2	VP006_B	acc=0.7222	f1=0.7220	precision=0.7229	kappa=0.4444	inner_f1=0.8055
FC2	VP007_B	acc=0.8333	f1=0.8301	precision=0.8612	kappa=0.6667	inner_f1=0.7860
FC2	VP008_B	acc=0.8056	f1=0.8050	precision=0.8094	kappa=0.6111	inner_f1=0.7970
FC2	VP009_B	acc=0.7917	f1=0.7867	precision=0.8217	kappa=0.5833	inner_f1=0.8333
FC2	VP010_B	acc=0.7917	f1=0.7913	precision=0.7937	kappa=0.5833	inner_f1=0.7833
FC2	VP011_B	acc=0.5972	f1=0.5734	precision=0.6251	kappa=0.1944	inner_f1=0.7861
FC2	VP012_B	acc=0.9028	f1=0.9019	precision=0.9186	kappa=0.8056	inner_f1=0.7663
FC2	VP013_B	acc=0.8056	f1=0.8050	precision=0.8094	kappa=0.6111	inner_f1=0.7666
FC2	VP014_B	acc=0.9444	f1=0.9443	precision=0.9500	kappa=0.8889	inner_f1=0.7666
FC2	VP015_B	acc=0.8611	f1=0.8601	precision=0.8714	kappa=0.7222	inner_f1=0.8277
FC2	VP016_B	acc=0.9028	f1=0.9028	precision=0.9031	kappa=0.8056	inner_f1=0.7804
FC2	VP017_B	acc=0.6528	f1=0.6495	precision=0.6588	kappa=0.3056	inner_f1=0.7972
FC2	VP018_B	acc=0.7222	f1=0.7143	precision=0.7500	kappa=0.4444	inner_f1=0.8166
FC2	VP019_B	acc=0.7917	f1=0.7907	precision=0.7974	kappa=0.5833	inner_f1=0.8000
FC2	VP020_B	acc=0.8194	f1=0.8191	precision=0.8217	kappa=0.6389	inner_f1=0.7999
FC2	VP021_B	acc=0.8750	f1=0.8748	precision=0.8776	kappa=0.7500	inner_f1=0.7999
FC2	VP022_B	acc=0.7083	f1=0.7078	precision=0.7098	kappa=0.4167	inner_f1=0.7555
FC2	VP023_B	acc=0.7083	f1=0.7078	precision=0.7098	kappa=0.4167	inner_f1=0.8028
FC2	VP024_B	acc=0.6250	f1=0.6029	precision=0.6609	kappa=0.2500	inner_f1=0.7833
FC2	VP025_B	acc=0.9861	f1=0.9861	precision=0.9865	kappa=0.9722	inner_f1=0.7460
FC2	VP026_B	acc=0.7500	f1=0.7451	precision=0.7709	kappa=0.5000	inner_f1=0.8139
FC6	VP001_B	acc=0.6944	f1=0.6786	precision=0.7423	kappa=0.3889	inner_f1=0.7804
